,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
LENG8_ENSG00000167615.12,7.848236724281718e-05,0.008177464821115095,0.031892414179096565,0.007935174066067127,0.003800238309426898,0.00016457407958719704,0.0,0.0
LENG9_ENSG00000182909.5,0.00015832641519307998,0.017191420648664954,0.06454734634825893,0.017726457254630065,0.028417350383069286,5.932007776478872e-05,1.6152175e-05,0.0
CDC42EP5_ENSG00000167617.2,2.1482860685678542e-05,0.011859659055157734,0.05071670724481409,0.010532131883658842,0.03373383917653144,6.0950177576150586e-05,0.00010039627,0.0
LILRB1_ENSG00000104972.10,2.2670619643937026e-06,0.004050908242819337,0.013198330097422717,0.00408567324249844,0.0,4.2256672735568434e-05,0.0,0.0
LILRB4_ENSG00000186818.8,0.00015554177230044965,0.005218245667274557,0.01887967544351306,0.005279408426486439,0.0007107348235828835,6.384962239439567e-05,4.4163786e-05,0.0004
NLRP7_ENSG00000167634.8,3.625926751308397e-05,0.006904875989864988,0.02326261900265052,0.007398778257935607,0.0,4.5693781940485775e-05,0.0,0.0
NLRP2_ENSG00000022556.11,0.00010430959296234996,0.010131724755704619,0.033791506079119765,0.010431058461925819,0.004414199971713367,2.9371642605264377e-05,0.0,0.0
RDH13_ENSG00000160439.11,3.239325829094228e-05,0.0063827383555613675,0.01886529912118093,0.006539588072694539,0.00022040240480684784,7.594929075103863e-05,0.0,0.0
EPS8L1_ENSG00000131037.10,0.00012933201576686884,0.002965927891459483,0.011207519254851616,0.0025952622164594507,0.0,0.00011476590406571472,0.0,0.0
TNNT1_ENSG00000105048.12,0.00012620599353608685,0.012725593064522134,0.04057516025408839,0.014261723383409121,0.0025005672607898944,7.188709516186629e-05,0.0,0.0
TNNI3_ENSG00000129991.8,6.175366695532108e-05,0.005083920901131113,0.016931743425919278,0.005295880489895313,0.0009495319231762215,7.399535961898785e-05,0.0,0.0
DNAAF3_ENSG00000167646.9,7.26359174915503e-05,0.019568113809984692,0.0643724968566499,0.02024554919807437,0.014620913281766323,5.641892068985652e-05,0.0,0.0
PTPRH_ENSG00000080031.5,0.00014894392433861283,0.015836054907845922,0.06217116482253559,0.016415195737118117,0.03417316492927345,0.0001863009501873471,0.0,0.0
TMEM86B_ENSG00000180089.4,3.9892481480758966e-05,0.0030671256702439515,0.011762819434033758,0.0027568025631166944,0.0,6.866298005950667e-05,0.00014371901,0.0
PPP6R1_ENSG00000105063.14,9.779948069120952e-05,0.0017824876708320407,0.0067357040087932165,0.0017364622081147167,3.3800795581698396e-09,7.159140972680203e-05,0.0,0.0
BRSK1_ENSG00000160469.12,0.0001408975916274757,0.006411960453162311,0.02903419092226497,0.005179193710895251,0.006382822687056105,0.0005015375432691656,0.00012489576,0.0
TMEM150B_ENSG00000180061.5,3.772030742533213e-05,0.004422673281892684,0.017313868131617175,0.004378668483036974,0.0,6.76797092728614e-05,2.4359533e-05,0.0008
SUV420H2_ENSG00000133247.9,0.00011734841622629557,0.011673234361045623,0.04418129325700271,0.011910609157079179,0.011772272179421143,8.100588698700018e-05,0.0002390354,0.0
