,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
3-phosphoglycerate,0.013330918593902985,0.6530557230662822,0.5154098104999548,0.3940066077835098,0.4006144833303013,0.013032988396835905,0.025395999,0.019000000000000013
alpha-glycerophosphate,0.027418146745529778,1.0169099318307286,0.9030769138854972,0.5983300126829024,0.8107738126331039,0.019948564058966098,0.020450795,0.03260000000000002
isocitrate,0.012043806599247602,0.3722603768237323,0.2778151280059078,0.22882958267920944,0.05250211941927562,0.011822528214245493,0.019625425,0.008000000000000002
cystathionine,0.017903325295950318,0.67460270061319,0.5895753153596303,0.31399845972100515,0.4492751763663981,0.016475922046694576,0.016870318,0.014600000000000007
cytidine,0.012480646342574482,0.3985121089033676,0.16190125321353133,0.2621935258984487,0.021064138280685096,0.015667441421885503,0.011660687,0.009200000000000005
dCMP,0.012304829134020185,0.2940336265611104,0.2821937084812031,0.14664635911093124,0.08794674468789822,0.01279923280081895,0.016882466,0.007000000000000003
DHAP/glyceraldehyde 3P,0.021437274914880032,1.491861889600212,0.9792898398967066,0.9197401432904523,0.9384607195644387,0.01820500064939482,0.016737182,0.04020000000000002
hexoses (HILIC neg),0.011227233131383949,0.27271698195197625,0.1822470522660277,0.14765187842430297,0.015865274957784725,0.013179369934712463,0.014692176,0.004200000000000001
guanosine,0.011383636566810679,0.25401190151800374,0.1554329226518745,0.13754366884426722,0.013240494975874867,0.012905057882450895,0.007157986,0.011000000000000005
hippurate,0.01158048129162945,0.24786826566783865,0.18913787328297682,0.13173373307274022,0.016020069019169376,0.011754727592129963,0.012212844,0.008000000000000004
hypoxanthine,0.01329734839399028,0.20526959909542405,0.1511271839945067,0.1016043716576704,0.026891773087876013,0.014609511568608227,0.010264709,0.01720000000000001
inosine,0.01194340865869976,0.37820443606633264,0.2444625958659489,0.22971851092116885,0.08060397829168901,0.01327088165802822,0.007977408,0.011200000000000005
NADP,0.012020799628050584,0.3944811080426737,0.31033541811963566,0.2737184281135414,0.11006060675083623,0.014223978569215286,0.01093288,0.014200000000000008
oxalate,0.012858280932670742,0.33515902642769063,0.15445553398953935,0.23673012671670043,0.016116691276724243,0.013258279484840367,0.016872881,0.023200000000000012
pantothenate,0.015759471092227008,1.1807028070321675,0.8312222347398769,0.6600416779646973,0.8455619773557053,0.014380769906123157,0.01832989,0.038400000000000024
PEP,0.013295618914657558,0.597739502256116,0.4666059622181398,0.2672886238196199,0.2728323112991303,0.014642422395667425,0.014199742,0.009200000000000003
