,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
ABI1_MUT,2.7741690435960396e-05,0.003976145256074945,0.01600739149486301,0.004212894287704687,0.0005853671405587741,2.204251684004892e-05,0.0,0.0
CDH2_MUT,9.548521080637999e-05,0.005483452274454935,0.024556885912138178,0.005276396170048063,0.009268664096053134,2.9323463316019245e-05,6.3249434e-05,0.0
HDAC6_MUT,0.00018270394736598228,0.010733562004325119,0.045881379742240685,0.010973913258812853,0.016399251853679398,0.00020735115371093015,0.0,0.0
CDH3_MUT,6.155910749161596e-05,0.005094931652578245,0.021319830350254417,0.0050973009393814606,0.001689912639514781,3.1715823350298764e-05,0.0,0.0
PTPRU_MUT,6.271774518534627e-05,0.005198817239050899,0.02336932860617287,0.005248992110600835,0.003288577641658186,4.678215039753859e-05,0.0,0.0
CDH11_MUT,0.00021387881508168775,0.011469484995984283,0.04985776706195917,0.011043817615942758,0.01756406540350521,0.0002168078755244257,0.0,0.0
RAD50_MUT,9.242194089450818e-05,0.008843133515564278,0.030738222221221308,0.00888676886093982,0.004433426976935943,5.928864382501492e-05,0.0,0.0
HIPK3_MUT,7.093061153482953e-05,0.0021933706183693,0.009065249995926264,0.0022153170239873794,0.0002731355132274167,5.894722125468515e-05,0.0,0.0
AKAP9_MUT,0.00017172959386190913,0.005457560841785911,0.02213903179406177,0.0054546337869259085,0.0034820804583242403,0.00014458979857586652,0.00044517923,0.0
TRIM28_MUT,0.0005663769508563216,0.01520805050916003,0.06613236518932443,0.015879712090539032,0.03676741649333444,0.0006330727695699345,0.002546051,0.0028000000000000004
ODZ1_MUT,0.00014375432514336244,0.011265545427326863,0.050990687813361274,0.012204120942935319,0.03182908421540273,0.0001220821969344109,0.0010482728,0.0021999999999999997
TNK2_MUT,0.0014942249034060103,0.023407926797696776,0.10048195341883384,0.022900500111702717,0.05932353495280065,0.0029423267616932964,0.016175844,0.010200000000000004
GPHN_MUT,2.294243569993296e-05,0.0016915103574786038,0.008035971052045884,0.0018003709914688444,0.0,1.6648108015365736e-05,0.0,0.0
ABCC4_MUT,4.042563843602036e-05,0.004519979358855672,0.01971614459854125,0.004657114878100579,0.0018936078630143155,5.2751508259773234e-05,0.0,0.0
SPEG_MUT,0.00014182253717840153,0.011455183251083984,0.04461326210108286,0.012692707659543591,0.00927889001709757,0.0001213464263640613,0.00013526352,0.0002
CDKN2A_MUT,4.765823578287469e-05,0.005209724588299896,0.021344989106625887,0.005079039182929541,0.0004316654319340555,6.063596814501207e-05,2.3229084e-06,0.0
DLC1_MUT,0.0005126898279579501,0.01366270176526653,0.057025263183091486,0.01369586886915562,0.026559361632169754,0.0007813611163716626,0.00511525,0.0024
CDX2_MUT,5.368627795171779e-05,0.006098274888744402,0.022604001296405087,0.006152859396896906,0.0006010056021692399,7.600761765490726e-05,0.0,0.0
MERTK_MUT,5.055834113702227e-05,0.003028677255325766,0.01235904805146786,0.003026872409616612,0.0008771465107349843,3.645393167668354e-05,0.0,0.0
NCOA2_MUT,0.00033334770071337226,0.00989580468693469,0.043308367982344595,0.009744962386954378,0.020907374646734048,0.00039783460828566453,0.0,0.0
OLFM4_MUT,0.00010737777467278278,0.005444313417829832,0.02020084576978791,0.005332477124735883,0.0006177780504741947,0.00014894589229365446,0.0,0.0
ARFGEF1_MUT,3.9459842093416946e-05,0.003761851971552575,0.01612343318181534,0.003821027099879322,0.005541689574209743,3.1289605473330915e-05,0.000106703024,0.0
SMC2_MUT,0.0003672374885459957,0.011290778793041889,0.047553941109686776,0.011417610642372107,0.01869961746377596,0.0006800113938350844,0.0002117085,0.0002
ERN2_MUT,1.726983219262088e-05,0.0017069587758218067,0.007289615264882764,0.0018858716359498417,6.683866567319148e-05,2.177227241657903e-05,0.0,0.0
ADARB2_MUT,2.724898220931608e-05,0.002614708595369676,0.009765268135799131,0.0027034217839123297,0.0,2.2980740417111066e-05,0.0,0.0
STAG3_MUT,4.0827375217030386e-05,0.003109289241893881,0.012462800853349333,0.003065641498325928,0.00030528338262366083,4.425735733844373e-05,0.0,0.0
MAP3K2_MUT,3.621707973440891e-05,0.0023154869790099784,0.008998886513893996,0.002391322345743748,4.478320272583755e-05,2.115508102030761e-05,0.0,0.0
CHL1_MUT,3.968027005362689e-05,0.0055428671871271115,0.02522315477325416,0.0061449790765849355,0.00748700817645078,4.281624666709289e-05,8.609066e-05,0.0002
