,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
AL627309.1_ENSG00000237683.5,0.00015840122010126446,0.009899039803741605,0.04005062717173006,0.009359929584744632,0.016864039307475664,0.0001299623005262802,0.0009514264,0.0
MTND1P23_ENSG00000225972.1,7.430269394507815e-05,0.00935312362108999,0.03790735236848527,0.00953909793759354,0.008390447794609705,3.8396588728753055e-05,0.0014083546,0.0002
MTND2P28_ENSG00000225630.1,1.839521566183108e-05,0.00836609972464706,0.031016309593111004,0.008312982067056057,0.0007045240862644741,5.2103632162163415e-05,0.00011614832,0.0
hsa-mir-6723_ENSG00000237973.1,0.0006817350230711463,0.010258389878830208,0.04097564820708444,0.01069428198638075,0.01328230499805826,0.0005562669474219029,0.001131921,0.0014000000000000002
MTATP8P1_ENSG00000240409.1,7.936111482003351e-05,0.004499780917471798,0.01516972821813463,0.004848183649754646,7.820896136690887e-05,6.784339741796237e-05,0.00039278294,0.0
RP11-54O7.16_ENSG00000272438.1,0.0001407160855113855,0.005980353889907175,0.02576155836333806,0.006277242594381547,0.002875221443065282,0.0001001458778376362,0.00063608313,0.0
SAMD11_ENSG00000187634.6,1.8874643874643875e-06,0.0025621037823192207,0.009713641999778155,0.002542971720432262,0.00011022540836300461,5.3464114631122725e-05,0.00034197624,0.0
NOC2L_ENSG00000188976.6,0.00015349708168194083,0.008161920495702954,0.03617284221588148,0.008176676533584072,0.01844510738414854,0.00016466293093368812,0.00037675328,0.0006
KLHL17_ENSG00000187961.9,5.407140302702972e-05,0.0022380230809070398,0.013056249584171613,0.0020568816353190465,0.0008122870725551596,1.547192384594345e-05,0.00042021417,0.0
PLEKHN1_ENSG00000187583.6,6.543085623717575e-05,0.0035052761717913102,0.014331938817898637,0.003887088568932269,0.0002382899711972844,0.0002847435158509482,0.0005031213,0.0
RP11-54O7.17_ENSG00000272512.1,2.799379413821133e-05,0.00843474838513058,0.030725095102291867,0.009757558666464697,0.0020774004984838875,7.6387735879178e-05,0.00061008125,0.0
HES4_ENSG00000188290.6,7.307783630812314e-06,0.003002977208575298,0.011548314980368159,0.0038633994361890584,0.0,3.32501626786284e-05,0.00021165395,0.0
ISG15_ENSG00000187608.5,8.556770072753005e-05,0.0033538341327468972,0.014778333338569,0.003669265349569231,0.0002936332517316026,9.653453456937456e-05,0.00029425323,0.0
RP11-465B22.3_ENSG00000217801.5,5.3526297335683434e-05,0.0017298143201785671,0.006693683985755566,0.0019445458972556587,0.0,5.224171272192521e-05,6.7206925e-06,0.0
TNFRSF18_ENSG00000186891.9,0.0003561786003892094,0.013049539692887883,0.04925489174548207,0.01201852928012816,0.023671436453893593,4.7087440326797754e-05,0.00055706693,0.001
TNFRSF4_ENSG00000186827.6,0.00014564936159993248,0.0058596878412482045,0.019019128512049985,0.0059013660076212395,0.0,9.302997340552329e-05,0.00040095273,0.0
SDF4_ENSG00000078808.12,6.091764740706352e-05,0.004556326906851028,0.018418631798622406,0.004448461966921806,0.0007573491057017557,0.00011239589191970772,4.5921886e-05,0.0
B3GALT6_ENSG00000176022.3,4.501831385276791e-06,0.006181921180284489,0.02560408031147072,0.0064634288550167295,0.005999768516754349,6.311029813994175e-05,0.00023923084,0.0002
RP5-902P8.10_ENSG00000230415.1,1.0674006444683139e-05,0.0017729999807371735,0.0066551628483807355,0.0016938564476729845,0.0,3.788408825882783e-05,0.0005693468,0.0002
ACAP3_ENSG00000131584.14,4.445078154526046e-05,0.003872960038730675,0.0126882981553932,0.0034921745515284273,1.746964820350867e-05,7.272141226859906e-05,7.130829e-05,0.0
TAS1R3_ENSG00000169962.4,2.4844133879434273e-05,0.0008791562496641866,0.004290450856338553,0.0018753927217556043,0.0,3.7023711669938666e-05,0.00010279534,0.0
DVL1_ENSG00000107404.13,2.993006993006993e-06,0.0021777030300281905,0.008240315458484198,0.0021822745728903876,5.67691675472054e-05,8.001940169388824e-05,0.0010348586,0.0
MXRA8_ENSG00000162576.12,1.7721193415637868e-05,0.005790276694824159,0.022248424828477758,0.00477047575089418,0.000948615441077778,3.879876474926463e-05,0.00083654985,0.0
CCNL2_ENSG00000221978.7,1.1926945369052674e-05,0.00298611582644869,0.009646569915446837,0.0027617205222079705,0.0,5.43093447905478e-06,0.0007250558,0.0
ANKRD65_ENSG00000235098.4,0.0001552162183283609,0.0037259249110977604,0.013516321598131582,0.0035681920222870823,4.762157716592648e-05,6.014664449680086e-05,0.00055078545,0.0
VWA1_ENSG00000179403.10,0.00014328198965554066,0.013413561517322344,0.04953840719244263,0.01329289787680996,0.02395219320887885,0.00043025777501387737,0.00022643676,0.0
ATAD3A_ENSG00000197785.9,0.00021555439920389947,0.004272922558109458,0.02150752986991359,0.0038871711716729146,0.006611703123747579,0.00030654689349290227,0.00039316126,0.0
C1orf233_ENSG00000228594.1,2.3249836210766853e-05,0.003173091833595692,0.011256369768722624,0.003961413920256424,0.000307275869441631,3.742616105517176e-05,0.0,0.0
SLC35E2B_ENSG00000189339.7,1.589598000846788e-05,0.0017772511757794384,0.00779412595262789,0.0018956637442753277,0.0,2.6088829004795388e-05,0.0,0.0
RP11-345P4.6_ENSG00000269227.1,2.372994258884301e-05,0.003064657132328396,0.010372287025932672,0.003326724409733553,1.7162504107856413e-05,4.89275018219651e-05,0.0,0.0
RP1-283E3.4_ENSG00000227775.3,0.0,0.00551696264933073,0.016797418317181102,0.006689459375837346,0.0,5.694633829904224e-05,0.00016012295,0.0
TMEM52_ENSG00000178821.8,4.2027471976707936e-05,0.008753246677169589,0.03385930545470616,0.008388397984080715,0.008266801557345082,6.463159006577966e-05,0.001567381,0.0
PRKCZ_ENSG00000067606.11,8.059658686192556e-05,0.005313039893640287,0.02009805901860448,0.0044350928403133925,0.0013860824684520543,8.188058016383253e-05,0.0010931222,0.0
SKI_ENSG00000157933.9,8.442133639762529e-05,0.005136964921807442,0.024037608058299728,0.005663088841636267,0.0039012441077698927,5.402370641140908e-05,2.727943e-05,0.0
PLCH2_ENSG00000149527.13,5.7267091189763584e-05,0.0045160630968678036,0.01832113579957377,0.005114066424830905,0.0004012295787485463,6.825249160329979e-05,0.00026975182,0.0002
RP3-395M20.12_ENSG00000272449.1,0.00010086350565054701,0.00759964669552053,0.025762068131398416,0.008099012923193294,0.00014270620642774278,6.302485136122762e-05,0.000112650894,0.0
RP3-395M20.8_ENSG00000238164.2,2.4104953767590122e-05,0.006663589251960647,0.02356871829831256,0.004583911151234183,0.00022316550676718304,3.7184768071498216e-05,0.0,0.0
TNFRSF14_ENSG00000157873.13,3.694791632202298e-05,0.008329549107227002,0.030876301377337833,0.007262383318789708,0.0036863404004740968,7.552373691214552e-05,0.0,0.0
FAM213B_ENSG00000157870.10,3.924625212621317e-05,0.002104949793386478,0.007603569271816279,0.0019125746457384612,0.0,2.163027126486854e-05,0.00019438966,0.0
MEGF6_ENSG00000162591.11,0.0001119446629991009,0.003400182705769611,0.013001742777559762,0.0037887397682173267,0.0005512892972228882,8.482809731774298e-05,0.00021111235,0.0
TPRG1L_ENSG00000158109.10,4.071352199754087e-05,0.0051687754203502,0.020682204734370355,0.004774022957272616,0.00046139174928127566,8.218710022121494e-05,0.00044291734,0.0
TP73_ENSG00000078900.10,7.259205487406077e-05,0.005196773892487958,0.021320335842096836,0.006033368936433347,0.0018168760352020251,8.705105577294794e-05,0.00048720947,0.0
TP73-AS1_ENSG00000227372.6,4.076353015315134e-05,0.00747505346175979,0.028941458687897156,0.007629016381872799,0.004897652032384925,3.837449909647091e-05,2.0679807e-05,0.0
