,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
AL627309.1_ENSG00000237683.5,4.350785059486451e-05,0.005565179074839817,0.019081115340852172,0.005057839328753575,0.0006712337604441939,4.4561530232811104e-05,0.00072226604,0.0
MTND1P23_ENSG00000225972.1,4.623615044410838e-05,0.0038092759081134837,0.013002995411850711,0.0037334079989642032,0.00011400144196307277,7.569401968801913e-05,0.0013794403,0.0
MTND2P28_ENSG00000225630.1,6.095276657236961e-05,0.00680854089195259,0.022392028039333003,0.006748918906266982,0.00012750626310461223,9.348721099115049e-05,0.0006534079,0.0
hsa-mir-6723_ENSG00000237973.1,4.973477182344516e-05,0.002753551535870688,0.009014640565557846,0.002946276639551777,0.0,4.629621714317298e-05,0.0008953877,0.0
MTATP8P1_ENSG00000240409.1,3.200351691694464e-05,0.004469156575496546,0.013816273463815129,0.0034625631924005457,0.0,4.755727212842002e-05,0.00029747447,0.0
RP11-54O7.16_ENSG00000272438.1,9.606382670446867e-05,0.004036324993077764,0.02042876853665219,0.003589647884802891,0.0007454111731279167,6.384127356174063e-05,0.000840529,0.0
SAMD11_ENSG00000187634.6,0.0012478181253179179,0.013613953860590533,0.06027136275757625,0.013481626376768821,0.04936189995553538,0.00045006359732356117,0.0102630425,0.0016
NOC2L_ENSG00000188976.6,4.4227886397593246e-05,0.0015927650328783842,0.005806541022720313,0.0015360730668323443,0.0,4.8365283411682294e-05,0.0008180399,0.0
KLHL17_ENSG00000187961.9,2.453527000106035e-05,0.005748029415861158,0.02275537421917733,0.006065427647750138,0.0008311702153459797,3.0626236942470006e-05,0.00014445864,0.0
PLEKHN1_ENSG00000187583.6,5.5810616285948946e-05,0.0029183382681983168,0.013064899005206587,0.002029997953519517,0.0005926830410501955,4.951156025887204e-05,0.00076683616,0.0
RP11-54O7.17_ENSG00000272512.1,3.364186081977463e-05,0.005652706347037555,0.023876991393023933,0.005639611832293101,0.0011727601312127329,3.4101173141340896e-05,0.00037605572,0.0
HES4_ENSG00000188290.6,3.897572835851416e-05,0.0030835048787528335,0.012945007413634937,0.0030249751540878476,0.00028444715307205325,7.880771257187137e-05,0.00038994945,0.0
ISG15_ENSG00000187608.5,8.551120113365224e-05,0.007751137915101513,0.029376969410621248,0.00858820192187925,0.0012948837663488038,5.742623102795082e-05,0.0013082406,0.0
RP11-465B22.3_ENSG00000217801.5,8.408342771672983e-05,0.004776210083885148,0.023588402066152304,0.004225016493642877,0.0051863561617875534,6.371546445335792e-05,0.00051831757,0.0
TNFRSF18_ENSG00000186891.9,8.779992978610594e-05,0.0070558478179213215,0.02856488946520665,0.006462486777296268,0.003240337786675076,7.822210966431501e-05,0.0017011997,0.0
TNFRSF4_ENSG00000186827.6,4.865360962941184e-05,0.0016690096988758766,0.006512857480061637,0.0017055530554217757,0.0,5.660917645330002e-05,0.00022456575,0.0
SDF4_ENSG00000078808.12,7.276868929479623e-05,0.004069154298565012,0.013991600780679271,0.003603277000797679,0.0002894709828443288,8.109387756216533e-05,3.813689e-05,0.0
B3GALT6_ENSG00000176022.3,6.790975099860814e-05,0.004100271940222245,0.013205732216303667,0.00396804580209262,0.0002510824769685185,5.629697849942572e-05,0.00010829626,0.0
RP5-902P8.10_ENSG00000230415.1,0.0009915467505583321,0.005757905714790491,0.027514824173583127,0.004477799293286308,0.0039321925777031,8.698033786169813e-05,0.00038431317,0.0
ACAP3_ENSG00000131584.14,4.073860319690736e-05,0.005943513081670393,0.02176456831250357,0.005697105344472558,0.0006209236005658279,6.334558044284675e-05,0.00019950114,0.0
TAS1R3_ENSG00000169962.4,8.074257753210006e-05,0.007527643377739308,0.02760707434259982,0.008078513140172976,7.756144909464175e-05,0.0001934167388671926,0.000429035,0.0002
DVL1_ENSG00000107404.13,6.736376143412781e-05,0.003920029672088808,0.014896125391989055,0.00374356806576244,0.0002158133893956613,0.00010045824891852233,0.00028555305,0.0
MXRA8_ENSG00000162576.12,5.838246385439193e-05,0.005472089755379974,0.019414024156323383,0.005275077572515097,0.0004887446934446958,5.797706421192181e-05,0.00023833514,0.0
CCNL2_ENSG00000221978.7,0.00010526200289842627,0.0028872816855431437,0.012839825548856923,0.002802879671262538,0.0004490525059396564,8.843604059507185e-05,0.00030129534,0.0
ANKRD65_ENSG00000235098.4,0.00012873193842963493,0.013176579963962544,0.052899847135867234,0.013408718774150926,0.024856192011101338,0.0001060204625666397,0.0005853056,0.0
