,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
cis/trans-hydroxyproline,0.0161418152895601,0.5015028052947086,0.4910903483056594,0.28661104763134704,0.4336658179991516,0.018195690011937125,0.014362408,0.011400000000000006
5-HIAA,0.010406898053171907,0.43079099267790083,0.24175498007699944,0.3384074144245738,0.026706451959994087,0.012803607529556576,0.00974812,0.01580000000000001
serotonin,0.014031348209535967,0.6312961957430735,0.4235892401399041,0.34632682652921454,0.2572987437682399,0.01455448039491355,0.012445855,0.018000000000000013
GABA,0.017927762431105193,0.5895370696919149,0.48679675638499426,0.2982139618227618,0.38525782962633265,0.016963983464653408,0.015776416,0.010200000000000004
homocysteine,0.015959711311228236,0.5644931948589523,0.4947028824128454,0.21506098312756147,0.34942504977752237,0.014881868976882791,0.019087631,0.006200000000000001
SDMA/ADMA,0.009435381288793782,0.2826148449038117,0.19979172187131106,0.19769799518020892,0.007130242897663821,0.011446911763595462,0.014211586,0.0025999999999999994
N-carbamoyl-beta-alanine,0.013237301891280457,0.34306657900269444,0.27346641444526976,0.20670839003733377,0.11079521644471577,0.01740981532109334,0.011980968,0.01660000000000001
niacinamide,0.01585913482713701,0.5202681122770898,0.32297140166460153,0.36926311702110376,0.16543362157372002,0.013149175971403552,0.011476647,0.013200000000000007
alpha-glycerophosphocholine,0.011681747497617414,0.44976000993679277,0.4070676034876475,0.31113317428817244,0.3050380848275324,0.013481536637191132,0.007875005,0.01480000000000001
acetylcholine,0.00943384535012613,0.2211433916657264,0.19313007201378732,0.10082883127982228,0.058691826700916966,0.012306902793021273,0.012535109,0.0021999999999999993
creatine,0.022337566142017432,1.310553295037445,1.1659290315366815,1.0149478647472256,1.3054941631633759,0.018606363216899457,0.016230308,0.04160000000000002
creatinine,0.008775586589790451,0.2597942269593995,0.1341699965573638,0.17251468216321925,0.0015361939261421475,0.01060893238336431,0.009314468,0.001
adenosine,0.010970893756901554,0.37249867416887006,0.28073742328558937,0.2304904017627255,0.09898045205210304,0.012465956814533354,0.015220701,0.0076000000000000035
2-deoxyadenosine,0.01214232141365269,0.32135419014131467,0.22089838731478698,0.15279453304340107,0.11005395603318847,0.012396176181257634,0.01458579,0.011400000000000006
2-deoxycytidine,0.02806615674754768,1.3143873140606963,1.080024372699819,0.6948169250858561,1.1402950190228902,0.026965894655435058,0.025314277,0.029400000000000023
cotinine,0.011727472833139017,0.9177318639462183,0.6525939682037388,0.6938004221996169,0.40116800108104633,0.011867659628319462,0.012900055,0.006800000000000001
pyroglutamic acid,0.013633429628441647,0.7235653436847127,0.5090774716609127,0.5337423374338589,0.19916765683142887,0.012918603611918173,0.00937092,0.022200000000000015
1-methylnicotinamide,0.025802430464926272,0.7888667331915091,0.8574566434732133,0.4426309172920475,0.8386495339510687,0.024407885189600274,0.01884412,0.025800000000000014
putrescine,0.013378618845973758,0.2833974860268614,0.166167746730245,0.13492205861635262,0.039080503417518314,0.013403857070405334,0.013119877,0.009000000000000005
carnitine,0.012170052541120151,0.2363187737423678,0.1818226769148314,0.24272851811756582,0.02059025545121106,0.014171962771777681,0.011888167,0.009800000000000005
butyrylcarnitine/isobutyrylcarnitine,0.01675200943592493,0.5418016086321655,0.4942879653569723,0.3431508058560459,0.34775045495745016,0.015916848466783276,0.016119456,0.013200000000000007
valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,0.017271141204057743,0.7621541736065514,0.7533200334893146,0.3970915152519609,0.826855401484153,0.01577769938992266,0.016750913,0.01560000000000001
palmitoylcarnitine,0.019192360951257707,0.5677783816445552,0.6712872601617594,0.3066379465902325,0.7133999118425929,0.017577070005665683,0.013012984,0.020600000000000014
sarcosine,0.01124539419630496,0.26719741360208316,0.15159421804766057,0.13377358608549317,0.016386431298535155,0.01222501155646752,0.0096281795,0.006600000000000002
beta-alanine,0.012140983064037516,0.5025812218919259,0.4261739884892021,0.33940035061300383,0.21372469252171353,0.014121467414158168,0.015580234,0.023400000000000018
