,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
14-3-3_beta,0.003716061413403501,0.18617793676192082,0.11401190675411225,0.1501516115729798,0.0007018502879524514,0.004332327961514983,0.008188212,0.001
14-3-3_zeta,0.0031754170788277206,0.2702524475556877,0.2210360095460416,0.2582493120611425,0.021901171829658495,0.004082198922738119,0.007118076,0.0014000000000000002
4E-BP1,0.012645531793530182,0.6469343462463131,0.6298440198009128,0.3754353630620735,0.7322873183868971,0.010214502356309628,0.023758205,0.021600000000000015
4E-BP1_pS65,0.004229197508440388,0.23748408829487833,0.23369677619427104,0.17089717364536436,0.04151728837558889,0.004496419092139422,0.003740833,0.0032
4E-BP1_pT37_T46,0.007803435265195598,0.3021553565037827,0.40794305346817894,0.22942312145523186,0.2515170989271265,0.007396768329757126,0.006048663,0.017400000000000013
4E-BP1_pT70,0.004946371576790172,0.2797438161506838,0.09416232566977759,0.1359970210267498,0.0013522617025541542,0.0047033678641598825,0.008053902,0.0021999999999999997
A-Raf_pS299_Caution,0.010654885580567366,0.9012294856476047,0.6882279638335099,0.6197249968812416,0.7677625077493865,0.010709644729970219,0.009566834,0.019000000000000013
ACC_pS79,0.0026303604023728442,0.24477845227729186,0.1340763507901574,0.15617929870121097,0.0005198323971768052,0.0035520809046916428,0.0038257972,0.0024
ACC1_Caution,0.0029901777829312425,0.2693477571774179,0.1896751160275152,0.20165676745027458,0.0002944451602836736,0.004259968143578776,0.0025261873,0.0018
Acetyl-a-Tubulin (Lys40)_Caution,0.005339304449749584,0.5453556714932417,0.37024059151049654,0.26278986842786867,0.12980169202406802,0.0041548308043507995,0.0038800286,0.013800000000000005
ACVRL1_Caution,0.0031890059031377416,0.32569525753545037,0.12039478266461691,0.1852571306738361,0.0,0.004308850094731214,0.0022367022,0.001
ADAR1,0.007527537760892686,0.5713610305126153,0.5291275001746527,0.3408786490326641,0.3301720678046201,0.008549672483816386,0.013084859,0.032600000000000025
