,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
ABI1_MUT,3.252850748334361e-05,0.001466835240340486,0.006655581102554082,0.001549619676070843,9.789362441234004e-05,1.5139862234207398e-05,0.0,0.0
CDH2_MUT,9.146295211765201e-05,0.008291917231612619,0.03103523035994113,0.008302052641384169,0.007908083873230286,7.35469390124765e-05,0.0,0.0
HDAC6_MUT,8.234958542575088e-06,0.004328758203896123,0.017162133153255262,0.004433603067762695,0.0006382356470007747,1.3072358080295017e-05,0.0,0.0
CDH3_MUT,7.674660720715581e-05,0.001827249325031154,0.007429239551305695,0.0018222376810908252,0.00018007946835358674,2.655372997426423e-05,0.0,0.0
PTPRU_MUT,9.590984425108662e-06,0.002782182060925389,0.010856979137579673,0.0027649728102422983,0.0,1.3069583293580438e-05,0.0,0.0
CDH11_MUT,1.0305790065907481e-05,0.0011065144147283735,0.0044864685353191765,0.001295160557042014,0.0,8.189795929807028e-06,0.0,0.0
RAD50_MUT,0.00015274008541405463,0.008564009562094814,0.034468839520027744,0.008655633051285205,0.009549180622417556,0.0002455151896974801,0.0,0.0
HIPK3_MUT,0.00031874138456341864,0.009795975893904116,0.03898427167560378,0.009645572646477044,0.0106106125795366,0.0003514347075249165,0.0,0.0
AKAP9_MUT,9.079502395679617e-05,0.011194648911119686,0.04370934374896551,0.01067322913232075,0.027503766211071663,0.00015818824919192482,0.002855173,0.0025999999999999994
TRIM28_MUT,3.745073083617748e-05,0.002764185466081703,0.010204971580737774,0.0025755431939149154,4.1251342486366565e-06,3.689155624960893e-05,0.0,0.0
ODZ1_MUT,0.00034028697678552294,0.004947721977715082,0.02433526728055042,0.0048805271989637656,0.012706145555698777,0.00019664414772868944,0.0004455503,0.0008
TNK2_MUT,0.00012390665518470569,0.002620494845068414,0.011333397849362355,0.0026198062209582314,0.0009016938711261535,6.00354575326433e-05,0.0,0.0
GPHN_MUT,1.1097550527022216e-05,0.0011880461054295612,0.006521463291685479,0.001172433559099255,4.684986615595389e-05,3.650887504679003e-05,0.0,0.0
ABCC4_MUT,6.64473900061768e-05,0.00251566824004612,0.011456364797115474,0.002637448645418354,0.00024208084052624714,3.536844833536021e-05,0.0,0.0
SPEG_MUT,0.000177764787981502,0.0029888862127801018,0.01662047593847198,0.003015041627610606,0.008184635311053526,0.00017516140570782935,0.0,0.0002
