,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
ABI1_MUT,1.4563536271232356e-05,0.001334163883673057,0.005553705380760168,0.0018329289329575408,0.0,1.0232183665953463e-05,0.0,0.0
CDH2_MUT,2.5476067314495278e-05,0.005934908669592857,0.021099160842980157,0.006037791748554424,0.0004999562144356832,2.3010716871958935e-05,0.0,0.0
HDAC6_MUT,0.00010294063518957994,0.008879549421071003,0.03597423847288409,0.009926332932826328,0.011129016881823826,5.7246223591626734e-05,0.0,0.0
CDH3_MUT,0.000108137199356022,0.0050829888181271425,0.022003804156589393,0.005149340621090971,0.0031221653168877557,0.00010712965320063019,0.0,0.0
PTPRU_MUT,2.7153999908474615e-05,0.0040789616925429074,0.015461845332071624,0.004612799761012437,0.0003963953377844641,2.8873959827930094e-05,0.0,0.0
CDH11_MUT,3.561298192670763e-05,0.0035967326673194276,0.014874730753648015,0.0038916571510139684,0.0005822034569260248,1.3565809669485972e-05,0.0,0.0
RAD50_MUT,0.0006435595096914554,0.027429267579638438,0.09827652237772226,0.026780382145961665,0.030683007807810907,0.0008853388678277291,0.0006887639,0.0004
HIPK3_MUT,6.42666614323125e-05,0.0026887555639643883,0.010642215111563356,0.0025507764915138555,0.0002865746226913306,6.483882257993558e-05,0.0,0.0
AKAP9_MUT,9.675046525833332e-05,0.007416886336345317,0.02545435265574972,0.00797499939218326,0.004012290344557835,0.0001030441285715271,0.0003579432,0.0
TRIM28_MUT,4.9260716468668044e-05,0.0031441816192709776,0.013841032517334175,0.003768192438364971,0.001322752496389917,3.6866509214569825e-05,0.0,0.0
ODZ1_MUT,0.00012987196574993046,0.007670848185945444,0.03680459355225514,0.008075031948718156,0.01627475762095356,8.186631972572997e-05,0.0011601059,0.0
TNK2_MUT,0.00012121847942177674,0.012797104170374054,0.05091976449823877,0.013744196244284966,0.019438237587776595,0.00010535714454076719,0.0003701092,0.0006
GPHN_MUT,2.4787092206965013e-05,0.0030067731907657998,0.014481816756152087,0.0026011990283304437,0.0021924646682703174,1.816639013662009e-05,0.0,0.0
ABCC4_MUT,3.3113192172063615e-05,0.003948652905022953,0.015407156185678197,0.003383370616163256,0.0002721794920082972,1.913328478844463e-05,0.0,0.0
SPEG_MUT,0.00013290932671822692,0.00775593377374763,0.029349735257078083,0.007219001637958553,0.0031013020411231247,0.00012226996041240568,0.00080255413,0.0
CDKN2A_MUT,4.8458310222270265e-05,0.007142105413744004,0.024501348933727476,0.00736573530910222,0.00044698146709126133,3.354507338357435e-05,0.0,0.0
DLC1_MUT,0.00012184221566744619,0.010158963098046384,0.044159923816051244,0.010056201787049815,0.018418567162534663,0.00013627943669205407,0.00011091455,0.0
CDX2_MUT,6.634045325231097e-05,0.0026731128159565736,0.011238626862546902,0.002766560497020841,0.0023185406364439683,5.796621604734126e-05,5.9860537e-05,0.0
MERTK_MUT,9.45489323335935e-05,0.0033948009268665188,0.012994775557170263,0.003432301719980575,0.0019600130850093147,5.467759858610715e-05,0.0,0.0
NCOA2_MUT,8.348706363073277e-05,0.003145242115719185,0.012539114344342048,0.003362448585963856,0.0006629157806858157,0.00014819965374510081,0.0,0.0
OLFM4_MUT,8.305152998037065e-05,0.01299707992536181,0.0474866297375046,0.013038210171080145,0.010984819097201733,8.658360879768949e-05,0.0,0.0
ARFGEF1_MUT,7.424410156980506e-05,0.002986974334834265,0.013286486622804279,0.0030611083471894424,0.0025669516011822963,4.6551604556405536e-05,0.00020353349,0.0
SMC2_MUT,6.155979598756336e-05,0.006937732246062533,0.0288845559673398,0.0064036932747996165,0.006195097480920438,4.6150442839117126e-05,0.0,0.0
ERN2_MUT,7.24984466354278e-05,0.004484616410261938,0.021200184626907755,0.004245419307948638,0.002084149821249051,5.8663715134872026e-05,0.0,0.0
ADARB2_MUT,0.00022089842464699126,0.00834200801752462,0.0349333005991378,0.008082094176776373,0.011026998975415201,0.00022246807000841755,0.0,0.0002
STAG3_MUT,6.376801384342608e-05,0.002010919014173686,0.00920568860333401,0.0021865843580982465,0.00032522615202946727,2.015440926210315e-05,0.0,0.0
MAP3K2_MUT,2.4046930050851773e-05,0.0029323832363461083,0.014455062758966783,0.0031963423258370817,0.00146377458561999,2.1010731046073446e-05,0.0,0.0
CHL1_MUT,4.261073652486806e-05,0.004794508108295337,0.01670423976089168,0.003887167564698408,0.0003714377445356565,2.4834960426864242e-05,0.0,0.0
PLK2_MUT,3.451760388901559e-05,0.003559275764879983,0.014214912133438087,0.004166964114769029,0.0002289755795547997,2.9445640958592053e-05,0.0,0.0
ADAM28_MUT,0.00015337762571986297,0.009145062834098838,0.03442478834145022,0.00908900628605718,0.005395215018132015,0.00020358765897029156,0.0,0.0
PPARGC1A_MUT,5.3856623511911136e-05,0.004022729404256303,0.015534700118058771,0.004436466529379965,0.0004405278680675395,4.917901085050631e-05,0.0,0.0
MTMR11_MUT,4.771874942778007e-05,0.005851901694400863,0.022473889449689907,0.0060730957088549345,0.002910231039660245,3.195887366371748e-05,0.0,0.0
DBF4_MUT,5.1441816560351824e-05,0.003455217028176445,0.012513856736842735,0.003410740375894254,0.00015842439761533126,5.8743043235764005e-05,0.0,0.0
RALBP1_MUT,9.76743061047367e-06,0.0011592464386775796,0.0051564664610857895,0.0012932290627312687,0.0,5.47363331832116e-06,0.0,0.0
CHD1_MUT,8.247466674787284e-05,0.004603958154069521,0.017684931954630122,0.005124279451728492,0.0008913577763053841,5.538206941916349e-05,0.0,0.0
TOPBP1_MUT,0.0001997081536077667,0.009185133507267554,0.03661391404292842,0.009263385839836831,0.010877517558055556,0.00013986360178766993,0.000121002406,0.0006
ADAM29_MUT,2.4462493506560843e-05,0.0014575556142824991,0.006525287728468237,0.0015512711589961076,5.55753466851106e-05,2.3347967734649182e-05,0.0,0.0
CIT_MUT,0.0001179535168114869,0.003401366954482305,0.014429194615684305,0.003395595915391706,0.0010172286507297138,4.694067984446634e-05,4.6094763e-05,0.0
PTPRT_MUT,9.319006649225468e-05,0.00435229859622081,0.01755362764128228,0.004585361415578907,0.0028676996942475354,5.325766432086851e-05,4.5573608e-05,0.0
WDHD1_MUT,1.3232059339863979e-05,0.0014364101232753402,0.006588845622874123,0.0018346445394130067,3.1040003238976464e-05,1.3554613083383597e-05,0.0,0.0
MAP4K5_MUT,7.0618425008736e-05,0.006643810549951401,0.028479297607190448,0.006495233793440422,0.006303304274040023,5.463054774362546e-05,0.0,0.0
IRAK3_MUT,1.6719508519622838e-05,0.0009604566919391265,0.004731267566641021,0.0010845677689131329,0.0,1.1169865206817594e-05,0.0,0.0
SP140_MUT,2.2475392882932816e-05,0.0016121242854276701,0.0064876369205974106,0.0017249606338195667,2.9209175887747917e-05,1.3502237032467261e-05,0.0,0.0
NLRP3_MUT,3.9337310082602695e-05,0.005270836435180164,0.02064111757666077,0.00571191989877031,0.002975319402654314,6.948739886566037e-05,2.8012955e-05,0.0
CSMD3_MUT,0.000139257894474632,0.006701017960691805,0.02741569844441508,0.007614687999597565,0.009454265192929866,0.00010009486430743966,0.0011275631,0.0008
CHUK_MUT,1.3260766063804378e-05,0.003015522417012381,0.012485935494655742,0.0034166080076633003,0.0008788496156764969,2.6208271088960477e-05,0.0,0.0
TMEM200A_MUT,5.0198846393484294e-05,0.003217760259835499,0.01167256798121713,0.003639171933561192,0.000177998107386841,2.5858889644669496e-05,0.0,0.0
ALPK2_MUT,8.934536271140465e-05,0.004238251200275009,0.01790489701184023,0.004097816119109561,0.0030858009914563715,7.500963500145562e-05,0.0,0.0
AGAP2_MUT,0.00016819385931914917,0.006422562654006731,0.02926390485983313,0.005717114096103775,0.013033791953499137,0.00032008200483706463,0.00010163626,0.0002
LRRK2_MUT,9.764783116003694e-05,0.0039375111505902585,0.015909682704546773,0.0038347158664262153,0.0023853308235966546,5.256937325547138e-05,0.00014796146,0.0
CLTC_MUT,6.306852109753814e-05,0.004117850012261955,0.019031023833257485,0.004209686704058642,0.004465625128224639,5.3396910916645196e-05,0.0,0.0
PLK3_MUT,0.00010267231938304507,0.0025635676466894864,0.010842674137254996,0.0026450650847095925,0.0007527073349996593,5.424793775719471e-05,0.0,0.0
CNTN1_MUT,6.459640116196694e-05,0.003938497162687541,0.016950864741611046,0.0038369635751972476,0.0013218922833348149,6.512941026796713e-05,0.0,0.0
COL1A1_MUT,6.430284182083018e-05,0.0023939010196330035,0.011074207841441606,0.0027146366160422488,0.001410118676509817,1.5147697170679242e-05,0.0,0.0
COL3A1_MUT,7.482580323977105e-05,0.006382639303406327,0.022219746018287738,0.006375153198629274,0.0018306164271532299,6.547165938488615e-05,0.0,0.0
