,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
ABI1_MUT,1.583399666565865e-05,0.0010449781541511044,0.004492664043230609,0.0010473119045706124,0.0,8.995210423935571e-06,0.0,0.0
CDH2_MUT,5.055516571364663e-05,0.002321134092732607,0.011753087308087823,0.002279861288086314,0.0008875961451014049,2.2528140158187565e-05,0.0,0.0
HDAC6_MUT,7.04202993928132e-05,0.0030957916297760747,0.012511525876959018,0.00313500597183357,0.001981008903193824,9.008572130486203e-05,0.0,0.0
CDH3_MUT,5.505468839424641e-05,0.007678399656616516,0.02829760137837358,0.007732446716699928,0.0008289136521614688,3.186215855301352e-05,0.0,0.0
PTPRU_MUT,3.301175624827172e-05,0.0036684005376683704,0.014481918057832697,0.0035772909690176186,5.780488965834587e-05,5.1911958207332305e-05,0.0,0.0
CDH11_MUT,0.0002024758818935092,0.009191104920632782,0.04039846335698873,0.009167870705451367,0.019169437973757357,0.0002535977393488072,0.0,0.0002
RAD50_MUT,0.00046849413649309663,0.018444919597634734,0.07009189222953188,0.018432072309398653,0.027143401812129167,0.0005200225332804669,0.0,0.0
HIPK3_MUT,7.5245465621943e-05,0.002772666900122071,0.012359893781264201,0.0028161077684648,0.0003938349596758078,7.291632030636225e-05,0.0,0.0
AKAP9_MUT,0.00017700484899595853,0.006256878161239875,0.030186089366868177,0.005997661206025412,0.013441534934485497,0.0001408631112040229,6.381367e-05,0.0
TRIM28_MUT,6.24359842848023e-05,0.0033974990791518387,0.01284413682485905,0.003379827315359742,0.0002848137825854021,6.677596506625114e-05,0.0,0.0
ODZ1_MUT,0.0001140589522253043,0.003914565272488068,0.018935704253601117,0.0037950288292214335,0.013243470811756308,0.00012906899034284897,0.0001673473,0.0004
TNK2_MUT,0.0005426085388805802,0.020487303340642134,0.08498355711708344,0.02063993549959188,0.05298014076979338,0.0011318747311190223,0.001807165,0.001
GPHN_MUT,6.132950484211983e-06,0.00196671890076405,0.006844301928833824,0.0021169385196454895,0.0,5.50345492119213e-06,0.0,0.0
ABCC4_MUT,4.535008370928346e-05,0.0053849404548957204,0.01863037811731959,0.00564190442306607,0.00015389666029170965,1.966140323306714e-05,0.0,0.0
SPEG_MUT,0.0001523700775211494,0.011541798109623318,0.050923125170319376,0.012288001110374331,0.026057484037309626,0.00019913211385636057,0.0,0.0
CDKN2A_MUT,7.936810599413822e-05,0.010346848363064464,0.0447927090434707,0.009839247921907643,0.019183649975137454,6.596380920073609e-05,0.0,0.0
DLC1_MUT,0.00012760126504485106,0.003705585556401505,0.019795543910558478,0.003827808850836576,0.009980895552284185,9.771903148937344e-05,0.0,0.0
CDX2_MUT,3.5979407629184885e-05,0.002487550302472594,0.009637673343728935,0.00247328887674371,0.0001007858723870329,3.7791788961023904e-05,0.0,0.0
MERTK_MUT,7.455305871269363e-05,0.006827416231342206,0.0313008473400841,0.006683125750794785,0.009996758652932737,7.125859112716629e-05,0.0,0.0
NCOA2_MUT,0.00013731880537019915,0.008229610807600613,0.03882060286458185,0.008457804525394711,0.018170326395409914,0.0001602925889068039,0.0,0.0
OLFM4_MUT,0.000121092523566374,0.00479577034901662,0.020060803585336098,0.004829709456435651,0.0039628318584011505,0.00011049865867352505,0.0,0.0
ARFGEF1_MUT,6.25842272120563e-05,0.00224948313658653,0.009970128773962882,0.0022868637627796538,0.0006378066381585213,2.8327588508898313e-05,0.0,0.0
SMC2_MUT,0.00011391244509617077,0.008416819582942334,0.034772519632159195,0.008227674165837478,0.006859874635639055,0.0001452040977344368,0.0,0.0
ERN2_MUT,2.1428663080420187e-05,0.0033620691556948434,0.015270651694783546,0.003442927620717297,0.0009684308561627734,3.57311120232462e-05,0.0,0.0
ADARB2_MUT,2.8182557791512898e-05,0.005159099350839533,0.023183951321444955,0.005404398003001022,0.003435828407075745,3.3624774868843936e-05,0.0,0.0
STAG3_MUT,0.00010189232871226043,0.005819833515291331,0.02462768308244399,0.0059004260658074995,0.002336267705806036,7.49218777589157e-05,0.0,0.0
MAP3K2_MUT,6.842569664565049e-05,0.005738776228873569,0.02471536110449344,0.005765199950894532,0.004613399732949178,2.9686852073674232e-05,0.0,0.0
CHL1_MUT,2.8634582086721587e-05,0.004300817376370392,0.018825728656105788,0.004736173200579442,0.0012136006785771715,1.13962380239101e-05,0.0,0.0
PLK2_MUT,0.0001587417529021234,0.009897659890994885,0.0401053093866654,0.009938655902404565,0.013981820283583034,0.00016676883541400772,0.0,0.0
ADAM28_MUT,5.923391267566672e-05,0.004513717608001057,0.019746328775440983,0.004731845445409507,0.00691813255466627,8.254593486461379e-05,0.0,0.0
PPARGC1A_MUT,5.172344028272412e-05,0.00424669478663418,0.01846336584279267,0.004384473306004797,0.0030593338021278615,4.853662479078056e-05,0.0,0.0
MTMR11_MUT,1.177319177286639e-05,0.003390021474855687,0.012742849127743419,0.003749151053483032,5.967787006907137e-06,1.5691348929830043e-05,0.0,0.0
DBF4_MUT,4.622848562952307e-05,0.0035041564585649144,0.01448813849108971,0.004016855143496312,0.00038293061786682137,8.334532907115608e-05,0.0,0.0
RALBP1_MUT,4.814010062843749e-05,0.003923641416812252,0.018293699591062144,0.003980258257547454,0.0022806915368882414,2.6160855645890025e-05,0.0,0.0
CHD1_MUT,0.00011639876577857806,0.0038879508879453586,0.01419017006945381,0.0038018677215068035,0.0005247241458131548,7.928546745151872e-05,0.0,0.0
TOPBP1_MUT,2.064242415545605e-05,0.002778418126726892,0.010853728826050783,0.0027045256387965644,0.00017449528264382023,2.8723637818356567e-05,0.0,0.0
ADAM29_MUT,3.2475152433116954e-05,0.0037947800457905963,0.015209786711404438,0.0037691132536921495,0.0011507566503258658,4.178965257370567e-05,0.0,0.0
CIT_MUT,0.00016575510142197045,0.006119416377148536,0.029251960724487706,0.00658932715599156,0.0168727266571186,0.00011352900227191112,0.005217479,0.0
PTPRT_MUT,0.000122725229887148,0.004157585351763316,0.02088285640579067,0.004134128790479987,0.006546961947906401,0.00014240354769557993,0.0,0.0
WDHD1_MUT,1.870489808944943e-05,0.003458478297393297,0.01428894433920757,0.0034554132592639186,0.00017768966946978993,1.4837374145938962e-05,0.0,0.0
MAP4K5_MUT,3.2050194096639063e-05,0.003941875121986577,0.01693195205945792,0.0038168013446748285,0.0002953345036686106,3.3528713228434505e-05,0.0,0.0
IRAK3_MUT,3.2385311220577496e-05,0.0017965614530594631,0.009484783920897164,0.0019913615160802884,0.0007080216521699847,1.4995945028246636e-05,0.0,0.0
SP140_MUT,7.006020517418652e-05,0.008569352300416671,0.03597323598963602,0.008879679209626744,0.010764915407692111,9.810639417679513e-05,0.0,0.0
NLRP3_MUT,0.0004252471163581506,0.02037956774024999,0.08081891417043874,0.020065711203921074,0.039839547022634904,0.0006738649760026216,0.0014774604,0.0004
CSMD3_MUT,0.0001520866111540902,0.005233154993153569,0.021436258279392578,0.005294179217119273,0.006350704402783846,9.273254713474797e-05,0.0015381346,0.0014000000000000002
CHUK_MUT,0.00012353910424133107,0.005702794394757631,0.027261832756211506,0.0059778720013458206,0.00773524207230473,0.0001559595112510386,0.0,0.0
TMEM200A_MUT,5.7868811311020104e-05,0.006247861587212961,0.020794059233373977,0.006192568973188869,0.0,5.8578539884308375e-05,0.0,0.0
ALPK2_MUT,0.0006039138217610178,0.019007025944282295,0.07570711103934895,0.0188428025979767,0.04034191269078057,0.0008127485752109741,0.0024873284,0.0038000000000000004
AGAP2_MUT,7.660967671930703e-05,0.0034444215633168875,0.016647488610403223,0.003549869768575692,0.0043740776024473104,8.135282639230286e-05,0.0,0.0
LRRK2_MUT,6.773117879254676e-05,0.008314385945164806,0.034368009393691584,0.008676398362939302,0.008337328475709614,8.075356706310283e-05,0.0007393991,0.0002
CLTC_MUT,9.129907394386446e-06,0.001563014600007031,0.006957437538758363,0.0016067055129701283,0.00018685428607481943,2.1836746950242922e-05,0.0,0.0
PLK3_MUT,9.287104437093512e-05,0.0044078575048116025,0.018575968215685985,0.004240296287660999,0.0017745805582856805,5.598603345530465e-05,0.0,0.0
CNTN1_MUT,7.54051307707821e-05,0.007662175281997622,0.03269121036882956,0.007305200840441794,0.009741863140501891,9.486576412409277e-05,0.0,0.0
COL1A1_MUT,6.992530809283109e-05,0.006370993101739897,0.024376470174815618,0.006403484520622314,0.002789569257781502,6.86264915351618e-05,0.0,0.0
COL3A1_MUT,0.00014481794502042386,0.012666667791678674,0.050956693595843566,0.012304173014531239,0.020210600762469933,0.00017487320042576933,0.00021586922,0.0
LRGUK_MUT,6.059164363984334e-05,0.00393411581479282,0.01747057625039479,0.00397279553830978,0.0018734785579905778,4.377208426433632e-05,0.0,0.0
TAF1L_MUT,9.71631406773908e-05,0.008716981949181368,0.030682433273688126,0.009411045771224598,0.003622578003502848,0.00011521075919063927,0.0,0.0
CREBBP_MUT,0.00012763044756960225,0.006829835298769975,0.03076862091938585,0.005990493974121869,0.008904141082770559,6.75795238986383e-05,0.00017628467,0.0002
FAM123B_MUT,0.00018291543025791092,0.009450656059257184,0.03889891547976599,0.009442710276530618,0.014794311732751102,0.00013682578056739558,0.0,0.0
GPR112_MUT,0.00011136455561123363,0.003934663345311392,0.015323256919393085,0.003924472601437208,0.0020395631350671,9.194407966357002e-05,0.00014849138,0.0002
MYO3B_MUT,0.00017181988202852924,0.006941904633132152,0.03811311977594174,0.007236336470808831,0.03114964918566633,0.00021857328694255003,0.0,0.0
HAPLN1_MUT,5.094075594299624e-05,0.00684740994752794,0.027420686159120234,0.006794714454032314,0.004067282089949205,6.574948820530224e-05,0.0,0.0
