,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
ABI1_MUT,1.1074221611769562e-05,0.0008123279987318325,0.0035146617221000704,0.0008106084219992691,0.0,1.068086741121613e-05,0.0,0.0
CDH2_MUT,2.3201821622434405e-05,0.003074168649633972,0.013987593504258693,0.0030287917080810607,0.0013347437248360657,1.428610283950643e-05,0.0,0.0
HDAC6_MUT,4.2862446573963285e-05,0.003097225445217908,0.01331971547854353,0.003204342565325134,0.0016471645411639405,5.880874417711288e-05,0.0,0.0
CDH3_MUT,8.335277893638918e-05,0.0070108813411793825,0.02673487009535475,0.006971799023780846,0.0019822042691331654,3.699228152806648e-05,0.0,0.0
PTPRU_MUT,5.966206339369101e-05,0.0025475432216907224,0.009741816196005263,0.002463480454184092,0.00011882864040076763,3.385782943532972e-05,0.0,0.0
CDH11_MUT,0.00012379237525859856,0.009249789340482768,0.04028396111946225,0.009237881466163363,0.017986200171383738,0.00017861789139736643,0.0,0.0
RAD50_MUT,0.0007130882453281502,0.02078809193295432,0.07818584604398864,0.02074667567274898,0.029694455579782373,0.0009836029720977446,0.0,0.0002
HIPK3_MUT,7.471199639757435e-05,0.002638671819845292,0.011333316536235007,0.002714333588257364,0.0005620944438794842,3.3451041909967476e-05,0.0,0.0
AKAP9_MUT,9.642113669068148e-05,0.006939371151143206,0.025184347370806565,0.007278349716453893,0.003432790662247358,0.00013172742534996176,0.0005196975,0.0
TRIM28_MUT,5.5463902617217996e-05,0.003884943194591652,0.014713484188556216,0.0036427672960870567,0.0005527811040351868,5.970728660973624e-05,0.0,0.0
ODZ1_MUT,0.000210391561649138,0.007906601801757169,0.04125054679904606,0.007949602633714364,0.030979087581670964,0.00021923745800923826,0.00038224028,0.0008
TNK2_MUT,0.00043826746269545947,0.017409722804631655,0.0737900619627332,0.017594334563643885,0.04239946866972963,0.0005871473793735085,0.0053109135,0.0018
GPHN_MUT,1.8898847739003613e-05,0.0017820663377665757,0.006507771057517888,0.0017468896951290556,0.0,1.2949750504084434e-05,0.0,0.0
ABCC4_MUT,3.022648251547815e-05,0.0035476375519278036,0.012837022020566413,0.00368926806961595,0.00013171110990658206,1.7575499318767198e-05,0.0,0.0
SPEG_MUT,0.00012368300880122814,0.011670624361446115,0.04922385247215421,0.012726665555622024,0.020713135074737345,9.559177150640709e-05,4.7990397e-05,0.0
CDKN2A_MUT,0.00022367951457554554,0.013492291056940373,0.05872204287042125,0.013397158340034323,0.02983820372175359,0.00022537081290840394,0.0,0.0012000000000000001
DLC1_MUT,0.00015632443804847423,0.004584963271273272,0.025197827043162185,0.004588966606492215,0.01930577420207809,0.0002110946827853679,0.0,0.0004
CDX2_MUT,3.611610426185013e-05,0.0024177078717909735,0.01057996214512078,0.002539157298889384,3.715434747355984e-05,1.751434209950575e-05,0.0,0.0
MERTK_MUT,0.00010709280411323381,0.005657202103013634,0.024786408161523756,0.005650705858862661,0.004809870793928363,8.407697746607295e-05,0.0,0.0
NCOA2_MUT,9.895492649765087e-05,0.006623075012344137,0.031273559569593816,0.00687013381435887,0.010056124287180881,8.46980623870938e-05,0.0,0.0
OLFM4_MUT,0.00012958074576559955,0.004692895297795614,0.01824819330516421,0.004510703351026572,0.0009231519785025236,0.00011632103035301105,0.0,0.0
ARFGEF1_MUT,2.5913448447180805e-05,0.002338986738104157,0.008924393989276122,0.0022270990750010698,3.53445694252869e-05,4.275562948759288e-05,0.0,0.0
SMC2_MUT,5.993076469133698e-05,0.003908795009887257,0.017393624629941012,0.0039320479083202,0.0008293026118232849,6.878245607125515e-05,0.0,0.0
ERN2_MUT,2.332390181342361e-05,0.0012259634117727446,0.006809298736484242,0.0013126143933636218,0.0003368824373114211,7.266220445111605e-06,0.0,0.0
ADARB2_MUT,6.538334562781361e-06,0.0021903931695633778,0.010881020451803931,0.0023548653101300083,0.0,3.044203659295604e-06,0.0,0.0
STAG3_MUT,8.657167745700736e-05,0.005454702137225387,0.02365688447094871,0.005541296326013264,0.0025582564843401536,5.937723354850496e-05,0.0,0.0
MAP3K2_MUT,5.496038878453359e-05,0.007152944896977789,0.03303521475526184,0.007263152536727371,0.013693404880448514,9.22423081523215e-05,0.0,0.0002
CHL1_MUT,7.579333832765528e-05,0.004369520213608907,0.023836216929157338,0.0048492137090407235,0.00931081880750145,5.5167352011344216e-05,0.0,0.0
PLK2_MUT,5.960546783235153e-05,0.005144198549544088,0.020360022589727293,0.005205902451550681,0.001211002472087671,5.4266934920100286e-05,0.0,0.0
ADAM28_MUT,0.00013614596728416762,0.004536704129130284,0.022204517372907948,0.004820039512612537,0.010838816510630494,0.00011135219045402045,0.0,0.0002
PPARGC1A_MUT,6.843469841240215e-05,0.005532483197359311,0.023512405816711573,0.00582320149469921,0.0058582338792091725,5.031388021889073e-05,0.0,0.0002
MTMR11_MUT,1.985302295272236e-05,0.003923950886036649,0.01709420363097111,0.0040425395673868245,0.001182054516661951,3.144863464996134e-05,0.0,0.0
DBF4_MUT,6.33861621327393e-05,0.0036966700783088668,0.018501958888323365,0.00408871014792874,0.003283446645455754,7.638442345587458e-05,0.0,0.0
RALBP1_MUT,3.0283285153494534e-05,0.002738950660634693,0.013065391847797904,0.0026003921866759533,0.0011844848637473516,6.957733857225444e-06,0.0,0.0
CHD1_MUT,9.619532526627338e-05,0.004058365303293386,0.014716745177640385,0.0039280545197064,0.0006244294619185847,5.7751767803944315e-05,0.0,0.0
TOPBP1_MUT,4.4360845169056555e-05,0.0032649036921933473,0.01441712395867488,0.00331814780426306,0.0015974672487715426,2.626255678743769e-05,0.0,0.0
ADAM29_MUT,6.324623191918134e-05,0.0032549392799458184,0.01341684363849452,0.0031951339781901168,0.0009321063499857705,3.3722499402589723e-05,0.0,0.0
CIT_MUT,5.237729555469515e-05,0.005230784224937183,0.023930157512304158,0.00569317999278309,0.009060037281259906,7.252270685603443e-05,0.0,0.0
PTPRT_MUT,0.00016450323685719473,0.003774577035681895,0.01929717518768412,0.003568382901090638,0.009957005322422847,0.00010823564358350728,0.00055663584,0.0006
WDHD1_MUT,2.4380914326697844e-05,0.0031099796256618263,0.013434905469026098,0.0032420171352575593,0.00019828060496582654,1.6639088605899088e-05,0.0,0.0
MAP4K5_MUT,6.136326196857779e-05,0.0015818311789109957,0.00802319341883086,0.001524907821593784,3.990100408908954e-05,1.5638678056775168e-05,0.0,0.0
IRAK3_MUT,5.169550986914977e-05,0.0019050702891434458,0.008182776815156856,0.001903948602362092,0.000817430045599176,2.4819503863173733e-05,0.0,0.0
SP140_MUT,5.262374567549074e-05,0.01003114975601554,0.04199817036841126,0.010922779279699693,0.01330340050356915,8.993712464498848e-05,0.0,0.0
NLRP3_MUT,0.00012853925629654312,0.00784547014776773,0.03200192124383742,0.007382303220856682,0.006198736583136757,0.00018195408438532283,8.2761224e-05,0.0
CSMD3_MUT,0.0001577126854756547,0.005302997172013928,0.02204115431027959,0.005425995134018294,0.0056698021676272504,0.00011239911526068325,0.00146001,0.004
CHUK_MUT,9.36887056793849e-05,0.004813635849156516,0.02546101949938501,0.0047948129712602865,0.00930130219945999,0.00011159816258125527,0.0,0.0
TMEM200A_MUT,1.9451753736757132e-05,0.0023666504315536644,0.012883019849946142,0.0023285535001214062,0.001148689103575482,4.240679632973911e-05,0.0,0.0
ALPK2_MUT,0.0003570675299692695,0.010396381686212175,0.04324186228837957,0.01019653981834729,0.01874002561832635,0.00050072356211919,0.0030637067,0.0024
AGAP2_MUT,6.907847388603163e-05,0.002458350274669655,0.010790408456714426,0.0025010525416800985,0.002221107469073241,7.470828549118145e-05,0.0,0.0
LRRK2_MUT,7.684785631306991e-05,0.004893742791577917,0.019055816525187147,0.005041753440482042,0.0035355990638608102,4.1444236998627434e-05,7.02053e-05,0.0004
CLTC_MUT,3.9999814462371164e-05,0.0030292124916053414,0.012369813129534083,0.003162240889181023,0.0011790496374951601,7.210642217843535e-06,0.0,0.0
PLK3_MUT,6.127597530695943e-05,0.0028605662702220406,0.010790803563013894,0.0027583522972414033,0.00020800120423835705,4.873404988668556e-05,0.0,0.0
CNTN1_MUT,4.060863506142877e-05,0.0030213295348895997,0.012356206101655928,0.00306904156911697,0.00036462372888839534,4.0244649018895535e-05,0.0,0.0
COL1A1_MUT,5.7314158906068236e-05,0.0021880498836746617,0.009648230911842741,0.0022444362042589043,0.00020513447590810488,3.3091997895991356e-05,0.0,0.0
COL3A1_MUT,0.00015407623831334332,0.01007932871070404,0.04603098233790384,0.010300831018125395,0.022205567287610174,9.561041418535789e-05,0.00011055029,0.0
LRGUK_MUT,4.564972764500422e-05,0.004129110990912412,0.019456789240507658,0.0042670851114715545,0.003357120151278982,3.946456741440273e-05,0.0,0.0
TAF1L_MUT,0.00023944032849697574,0.013841476445318428,0.059206698244248394,0.014385804298794904,0.027763273230420736,0.0003310193500259717,0.00078731606,0.0030000000000000005
CREBBP_MUT,8.10640426244035e-05,0.00535110283788266,0.022031665296534757,0.005345719378321813,0.003350110111445553,6.32600428322474e-05,0.0,0.0
FAM123B_MUT,0.0001772546110931014,0.009583770645251339,0.037092710939948634,0.00964430432803448,0.012107795120311918,0.00020152573408088956,0.0,0.0
GPR112_MUT,7.876735092568085e-05,0.006339623080858621,0.021835217939650643,0.006456435641482862,0.003449319130833474,0.00015174168615846636,0.0004959524,0.0
MYO3B_MUT,9.476017430484301e-05,0.0042556710370641555,0.01912363017815935,0.004378875746123461,0.01014862372556015,7.185441194281675e-05,0.0,0.0
HAPLN1_MUT,5.0964785604133194e-05,0.006551559043815082,0.02554120032972746,0.0061578082851021475,0.002306684191869463,6.536314046866996e-05,0.0,0.0
TRPM6_MUT,9.864268294165074e-05,0.007653535843727338,0.022119030436879333,0.007436137593021224,0.0029177247578042304,0.0001048810193449743,0.0,0.0
CSF1R_MUT,0.000331475223505968,0.015290628749070343,0.0580467192841513,0.015505542403019056,0.020752169300179712,0.0003188938279973122,0.0002213666,0.0006
CSNK1G3_MUT,2.461018491774769e-05,0.0015196238374096851,0.007742300140196715,0.0015436168341619897,1.723361515567317e-05,7.148325638959656e-06,0.0,0.0
TTBK2_MUT,0.0004059334814914977,0.01046539593231354,0.046026459216511106,0.01082988281643796,0.01769017881790821,0.0004443649929845366,0.00038537852,0.0004
CSPG4_MUT,0.00017133163041346166,0.007149544279307843,0.03320415177045185,0.00732498277407936,0.015462928356447326,0.00019433064805691997,0.0,0.0
CTNNA2_MUT,0.00011379562677632979,0.004406992278148962,0.018259776018085035,0.004561434394461159,0.003432653696259252,9.111240571210222e-05,0.00014805666,0.0002
CTNNB1_MUT,6.23029282540564e-05,0.0022009627177410366,0.00900685222549463,0.002196406927496968,0.00037776020899721823,5.75466642858517e-05,0.0,0.0
SIK1_MUT,3.9060644156619845e-05,0.0019986212885126538,0.008023722572911528,0.0020247134806008022,2.2610940557747787e-05,3.0324670504817758e-05,0.0,0.0
AIFM3_MUT,1.7024349759026644e-05,0.0016215894539559224,0.005253938011109102,0.0016848471026655978,5.0546839887183334e-05,2.1660030848122555e-05,0.0,0.0
CYLD_MUT,2.2607397488297894e-05,0.001973385332147236,0.009193380335781204,0.0019080660145955966,0.0,1.2414789447561872e-05,0.0,0.0
CYP2B6_MUT,5.935232382951983e-05,0.005437343665685273,0.023388879707374164,0.0055237765986309055,0.0033928372947807134,3.7969050400782765e-05,0.0,0.0
SGK223_MUT,5.31646319026446e-05,0.0017460216054755184,0.007816016897442454,0.001992709285942623,2.7643750096069465e-05,2.0642082182199695e-05,0.0,0.0
VPS13B_MUT,0.0001770006157830401,0.00773337719571426,0.03661659478548422,0.0075977985154085425,0.01938325725507277,9.274666006651608e-05,0.00027231255,0.0002
MAMDC4_MUT,1.8799710621472027e-05,0.003824741932108851,0.01684920967728234,0.003905388437711595,0.0009544524921666533,2.356779920611048e-05,0.0,0.0
CYP24A1_MUT,5.548095835875634e-05,0.005261261214528923,0.02198071072697643,0.0053934587561212536,0.0024110060990488497,2.5083097311984415e-05,0.0,0.0
CYP27B1_MUT,8.40547165396228e-06,0.00125426202945216,0.005174180485982311,0.0014425176794677693,0.0,8.775525292118378e-06,0.0,0.0
DAB1_MUT,3.323215230195574e-05,0.0017717716787774482,0.007925014364851728,0.001841317545213335,0.0004269646668751233,4.013561649425612e-05,0.0,0.0
DACH1_MUT,5.006495625872439e-05,0.004123733753952323,0.018670452752338862,0.004096322516063502,0.0030870386287607126,5.181571322950876e-05,0.0,0.0
DGKB_MUT,0.00012749704916950206,0.005340883238963868,0.024088020011836634,0.004897077825826401,0.0042456743662591286,0.00011745130121695994,0.00015766821,0.0
