,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
hsa-let-7a_nmiR00001.1,0.004664660757933105,0.08119924698265,0.16392891741171692,0.05341960382949045,0.027514175039060475,0.005977432335943351,0.0050173197,0.0052000000000000015
hsa-let-7b_nmiR00002.1,0.004254152212559856,0.14702140909465908,0.07585831190097549,0.11414139771149008,0.0021326108035167844,0.0033888881471587444,0.0049918606,0.004
hsa-let-7c_nmiR00003.1,0.002156278202243612,0.14717526964694952,0.16046726530016223,0.0888894407404933,0.008380626261538612,0.0021339199436880797,0.0015825585,0.001
hsa-let-7d_nmiR00004.1,0.0032228581744736546,0.16772773917752917,0.18054426717712974,0.06157266529933961,0.05081600619078868,0.0026581500941001324,0.0029893455,0.0002
hsa-let-7e_nmiR00005.1,0.013915652899707715,0.2767057413111217,0.5981982617445766,0.19068998345188085,0.7060947837165304,0.00862523929225756,0.015391935,0.019800000000000012
hsa-let-7i_nmiR00008.1,0.004841213546757354,1.007045412348587,0.8516439621623435,0.6527510045351235,0.7422679178064717,0.003950198773806431,0.0049251374,0.009000000000000005
hsa-miR-1_nmiR00009.1,0.0011642938310253929,0.08535362434016382,0.06931587559351075,0.05473559393840045,1.5327937105426505e-08,0.0012450306633280549,0.0014338404,0.0004
hsa-miR-101_nmiR00011.1,0.002943178711262952,0.19311924065189184,0.34589758732837145,0.0966304039924443,0.3438427381986287,0.003053583489173316,0.0047693914,0.0021999999999999997
hsa-miR-105_nmiR00014.1,0.0014276598799366105,0.10955037861250767,0.1130779795816314,0.05481632896904209,0.0020788085912439276,0.0016929835347947917,0.0026745521,0.0036000000000000003
hsa-miR-106b_nmiR00016.1,0.002344415619080189,0.14713781005303786,0.21785888022140004,0.09974250896283196,0.15196224917339915,0.0019459939719618184,0.0044868304,0.0008
hsa-miR-107_nmiR00017.1,0.00128663454534965,0.27103734941644075,0.09389051069458659,0.20768427381305624,0.003044282556339175,0.001474457108585313,0.0013551137,0.0
hsa-miR-10a_nmiR00018.1,0.0035436317402180208,0.15922598257333168,0.15400002226596773,0.12306319901440005,0.02868583641806536,0.002857208556228708,0.0035834415,0.001
hsa-miR-10b_nmiR00019.1,0.00226625316420547,0.2743187340726957,0.2759507771651349,0.17712423574414973,0.04604001939944563,0.0022701967953859484,0.0046358476,0.0004
hsa-miR-1178_nmiR00020.1,0.0012818365102598556,0.16030083374766196,0.11584425980211856,0.07529611871789021,0.0,0.0015992080916346404,0.0024117325,0.0012000000000000001
hsa-miR-1179_nmiR00021.1,0.0011241513589551916,0.10455481517649774,0.07808483172614702,0.07110330947819979,1.2713272057452815e-07,0.0012743248752002194,0.0007014303,0.0
hsa-miR-1180_nmiR00022.1,0.002819138931721507,0.07491492810290394,0.09907568008279481,0.058284797674625174,0.00024866971121614086,0.001420886874326093,0.0014165038,0.0
hsa-miR-1181_nmiR00023.1,0.0014027574638093175,0.1796466706709615,0.18054198143812855,0.15857751856513705,0.016689955494256916,0.0018896130384696431,0.0012804247,0.0006
hsa-miR-1183_nmiR00025.1,0.0013338299722920283,0.10086456085527425,0.08504362300611622,0.07797593846673083,0.00015092755124652927,0.0016025461913417192,0.002133957,0.0002
hsa-miR-1185_nmiR00027.1,0.0016395113445481604,0.5066279794429167,0.32475505392664855,0.2744447279155577,0.059004358088565335,0.0013825243169697994,0.001961693,0.0012000000000000001
hsa-miR-1197_nmiR00028.1,0.0018404294609750916,0.2728668318839487,0.2738064424744897,0.14060260301391364,0.14681392915386154,0.001955479185650691,0.002834076,0.0024
hsa-miR-1200_nmiR00029.1,0.0014407416622825,0.15438661253709096,0.11435511683330453,0.12601122080484864,0.008618007863866316,0.0015480483859991825,0.0021744464,0.001
hsa-miR-1201_nmiR00030.1,0.0010940174588787628,0.30934669168575957,0.24789674704331477,0.20779831524197637,0.009289334815051386,0.0012713309615317372,0.00070871116,0.0006
hsa-miR-1203_nmiR00032.1,0.0011574855888614466,0.11751523477978006,0.10238177607134538,0.10448568047138075,0.0003586467040808075,0.0013085394766986374,0.0007726877,0.0006
hsa-miR-1204_nmiR00033.1,0.0010780228201369767,0.14945084673586512,0.19787092189235023,0.1600886932061633,0.01910750398706457,0.0013758380963325187,0.0011324168,0.0006
hsa-miR-1206_nmiR00035.1,0.0022981562056734236,0.2281288425816657,0.22581440853552354,0.15217106137804698,0.029304885361956322,0.0020977337019380026,0.004071252,0.006200000000000001
hsa-miR-122_nmiR00039.1,0.0014271099436634549,0.2556667740385382,0.19851022395184503,0.16477171653710532,0.002527171399253531,0.0012697183932252121,0.0009554328,0.0012000000000000001
hsa-miR-1225-3p_nmiR00042.1,0.0027627975175050098,0.31691361099832244,0.24727470929968362,0.2109555645822171,0.07878036189674976,0.0017903500559930507,0.0029743633,0.004600000000000002
hsa-miR-1226_nmiR00044.1,0.001007426392448155,0.2921913498654514,0.2156616327323156,0.1646106523601944,0.020397586399006483,0.0013955732438771973,0.0006628736,0.0004
hsa-miR-1227_nmiR00045.1,0.0015054867990554085,0.2760648940452746,0.26695037469100086,0.20729582293798707,0.03650251222544373,0.0015297993232264075,0.0017350777,0.005800000000000002
hsa-miR-1228_nmiR00046.1,0.001446352536223546,0.3295392898974644,0.3171122461854571,0.26027661468402097,0.07214621088127136,0.0019008610811892008,0.0020490077,0.0012000000000000001
hsa-miR-1231_nmiR00048.1,0.0011748954675855022,0.34918872404791396,0.17674645779169673,0.20545534784585695,0.004446714515476637,0.0015048978239560586,0.0009602461,0.0008
hsa-miR-1233_nmiR00049.1,0.0015598463313742632,0.376233213090617,0.49875974199914097,0.2591794192609439,0.2804838373640756,0.0017037988279800826,0.0023633859,0.0008
hsa-miR-1236_nmiR00051.1,0.001583757913949805,0.3175553410000534,0.3679261092080444,0.22040120469046795,0.21928751186443854,0.0017599116142239702,0.0013418004,0.0006
hsa-miR-124_nmiR00054.1,0.0015358926480173074,0.29454656557792047,0.2913135423170567,0.24937908153071614,0.050477784087892844,0.0015499200426072096,0.0019199514,0.004000000000000001
hsa-miR-1243_nmiR00055.1,0.000830044532405121,0.15305075883916877,0.09659931360256081,0.10343310737497648,0.0017320076185714536,0.0012958217510911558,0.001075149,0.0004
hsa-miR-1244_nmiR00056.1,0.0010203657679240905,0.2729894566240855,0.28297153645202544,0.20073705726144517,0.04169868207756023,0.0014886621602181235,0.00021076568,0.0004
hsa-miR-1245_nmiR00057.1,0.0014273227294687415,0.35044870791236393,0.20202673952423267,0.27986983287317413,0.008143442999291305,0.0011980464434818618,0.005282383,0.0006
hsa-miR-1246_nmiR00058.1,0.001892129928371751,0.06720690337435878,0.040537376604921384,0.06179340676073393,0.0,0.001412500906568273,0.0018064503,0.005800000000000002
hsa-miR-1247_nmiR00059.1,0.0009608090927503328,0.13408391875151685,0.07007326677310469,0.0695674977941965,0.0,0.0010908646790436921,0.00092329946,0.0002
hsa-miR-1248_nmiR00060.1,0.0009322572805720343,0.28503463729845735,0.2134711105920103,0.1996553252865887,0.039882357460423755,0.0012523989874693097,0.001294637,0.0002
hsa-miR-1250_nmiR00062.1,0.001098564041064636,0.42124077630592843,0.21364570777004144,0.21857316497127288,0.003133007178173495,0.001162337474083823,0.0009164998,0.0006
hsa-miR-1251_nmiR00063.1,0.0011685106922128166,0.14105409876977038,0.1071965934615021,0.09140968592860882,0.0005389841762884816,0.001535844348099137,0.0013220764,0.0
hsa-miR-1252_nmiR00064.1,0.0012530014793364656,0.13033374248194185,0.09852660680325417,0.07785285952391696,0.0008496936075388358,0.0016543710696218389,0.0023687163,0.001
hsa-miR-1253_nmiR00065.1,0.0012799890745092083,0.18329333969413691,0.1342775086104353,0.10265436735735077,0.006147641409403595,0.0014733993649585,0.0011533088,0.001
hsa-miR-1255a_nmiR00067.1,0.00248112138190224,0.3887180812432732,0.3906287736305669,0.22876493638243933,0.22877230950857885,0.003096932977188187,0.0028188115,0.0036000000000000003
hsa-miR-1256_nmiR00069.1,0.002854086684445682,0.5586828248629009,0.5808874627013733,0.38670292051087407,0.5276512179121805,0.0024703487826749897,0.002658646,0.007400000000000003
hsa-miR-1257_nmiR00070.1,0.0010590396766737378,0.40606417370630427,0.26646109918592326,0.2813697678036477,0.02135777834732447,0.0013312383978716694,0.00036260195,0.0012000000000000001
hsa-miR-1258_nmiR00071.2,0.001742954471983217,0.15100282501189155,0.21646451888875778,0.12895402380233736,0.06808531961533937,0.001684426542354577,0.0037893662,0.0014000000000000002
hsa-miR-1259_nmiR00072.1,0.0013072070462226799,0.1561018721099057,0.10975597927680449,0.12876344066067838,0.0008868360045734345,0.0013466588737856707,0.0010584592,0.0
hsa-miR-125a-3p_nmiR00073.1,0.0012031132566837314,0.15806969893232478,0.17849408408219378,0.1084896297240682,0.03956244810565657,0.0016256858985993772,0.0007420435,0.002
hsa-miR-125b_nmiR00075.1,0.01544104742833728,0.12922548015941612,0.30874146545130005,0.09015771253685947,0.29466904674689604,0.004126609418796177,0.0071146484,0.008400000000000005
hsa-miR-1260_nmiR00077.1,0.0016938334471385836,0.3114964706976537,0.25965389702174296,0.20785043841485096,0.01563036510230564,0.002249625269066817,0.0011893434,0.0012000000000000001
hsa-miR-1261_nmiR00078.1,0.0008025449953247717,0.11680604611306648,0.0853516688953751,0.10798187817528677,0.0022570569605687932,0.0014344704766037523,0.00044797122,0.0002
hsa-miR-1262_nmiR00079.1,0.0011255001877541592,0.48065479202915895,0.163081381350706,0.2687572938185069,0.002493877795623733,0.001532028110858748,0.0017502509,0.0002
