,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
14-3-3_beta,0.0036769358703826315,0.21837375872540396,0.15525503244397165,0.1427661648944649,0.014470491903464588,0.004401800110030784,0.0042605097,0.0018000000000000002
14-3-3_zeta,0.003311623860362806,0.5584793035085612,0.4393851324795774,0.5633488415209058,0.2258960236559166,0.0048896793543154096,0.004701144,0.002
4E-BP1,0.004632706117611426,0.35524852805825835,0.32962948389253,0.18607447869680258,0.15609643793994205,0.006806943839250553,0.0049958145,0.006200000000000002
4E-BP1_pS65,0.017739626216003244,0.2715460271691324,0.20460863805212998,0.19146047405079147,0.1408465585625063,0.009802420805553751,0.011672574,0.003
4E-BP1_pT37_T46,0.010435558462050673,0.495233559343199,0.3827664015457698,0.25497025712454807,0.20803862397796746,0.009062471359525596,0.008790341,0.0044
4E-BP1_pT70,0.012824854754317525,0.20563303187489768,0.3177189227695811,0.1128494616708148,0.17946200213811273,0.00846538132177496,0.009699976,0.0032
A-Raf_pS299_Caution,0.0036635715734211548,0.493352750749781,0.18329431246796696,0.29012329540821763,0.007146849120623495,0.0043695261537494,0.0024653822,0.0034
ACC_pS79,0.004185972450958914,0.5629202276899592,0.473502847406874,0.4047791529044774,0.1502103463394307,0.00439829497165424,0.0026407582,0.006800000000000003
ACC1_Caution,0.004521598703161131,0.6051014399289154,0.5666087937454235,0.6619718170009113,0.38817700273873035,0.004385575130814086,0.0050424323,0.006200000000000002
Acetyl-a-Tubulin (Lys40)_Caution,0.0039056262610070204,0.20718370423817994,0.33469495462390986,0.17971795716562122,0.11311769627515172,0.004397601069510733,0.0063190702,0.0034000000000000002
ACVRL1_Caution,0.003397534046879081,0.16416412738449732,0.09584423509532793,0.1112110147892881,0.0009207687308941511,0.003808455598050715,0.005609366,0.0038000000000000004
ADAR1,0.01921294577245036,0.7635291490500096,0.8147123135518656,0.4091484695776413,0.6527418114258853,0.009924719736985124,0.011642158,0.043800000000000006
Akt,0.017210306654137194,0.32735048224524954,0.5335346749872899,0.20077442533516776,0.41735759749319834,0.011780348014712016,0.013451669,0.007800000000000002
