,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
3-phosphoglycerate,0.013036867849198603,0.7995733355596308,0.5750705116233729,0.5389035007531453,0.4666283662950094,0.013443205910313732,0.016453026,0.014200000000000008
alpha-glycerophosphate,0.024672554910874164,1.1617608345678585,0.8108668030359975,0.6830747868750485,0.7315064132268273,0.018566595835934882,0.01988202,0.025800000000000017
isocitrate,0.014251824785550355,0.2671619041292777,0.22863615243412425,0.15439592605022834,0.03501062938009032,0.01300759233449876,0.02030793,0.01880000000000001
cystathionine,0.014451610711315678,0.6176041270292976,0.5014970202633947,0.3163028884757208,0.3862272257662282,0.013949882432034273,0.015210594,0.006200000000000003
cytidine,0.012157740368183217,0.5094722111956486,0.1828683585169438,0.24812946471116182,0.07338557550774341,0.014578911303023826,0.013421969,0.009000000000000003
dCMP,0.013633097576133766,0.29771334864901466,0.29808913881212346,0.1482417857867709,0.07762951936452717,0.013464506015577318,0.0130833695,0.011000000000000005
DHAP/glyceraldehyde 3P,0.016007618750302027,1.2419905672185894,0.7847694418058367,0.795513118584698,0.6335463622938146,0.015172598133843864,0.009587268,0.032600000000000025
hexoses (HILIC neg),0.010846477764451856,0.27199468942511656,0.14025490388435025,0.15444394135494977,0.011713173786449099,0.012794719546278154,0.01922075,0.006200000000000002
guanosine,0.013116240349601682,0.279552949587266,0.178201878832604,0.19473878755568497,0.05776557216342902,0.013416589736289388,0.012029772,0.012200000000000006
hippurate,0.010149412476377477,0.289278462872112,0.2001082580389882,0.23313320388842446,0.049021920598173674,0.011403419692714198,0.013215052,0.004400000000000001
hypoxanthine,0.012616461860339894,0.2608451706233906,0.2089379298837267,0.1397056466651962,0.08999896981322611,0.013988782184629683,0.010280482,0.012400000000000007
inosine,0.01470192878799477,0.6489261352961633,0.46137835191689947,0.5089680128126463,0.36690723825312077,0.013817174236833268,0.015579849,0.013400000000000007
NADP,0.009903308954080307,0.33906067648465377,0.37823313589785335,0.3790587890148651,0.15173452097966017,0.012709529363687482,0.00912551,0.01740000000000001
oxalate,0.01120891056877344,0.29899225885871056,0.17020242800671107,0.2163055330931376,0.007303556470087308,0.013813002316436254,0.010633597,0.011600000000000006
pantothenate,0.018747060378846655,1.6000859938751524,1.0754659722917321,0.917070853056103,1.1138123649570713,0.016614679125563046,0.01688839,0.024200000000000013
PEP,0.014093040628299563,0.2576835292507812,0.19474093024847774,0.20567042371333738,0.037853608768973396,0.015680271064604668,0.022627467,0.004800000000000002
UMP,0.012984642988136438,0.7593188892790554,0.5965846408881925,0.7653771306021143,0.2126668859208701,0.013589932695566694,0.016573299,0.014200000000000008
uracil,0.011032454688069966,0.5799208706662267,0.390130505858959,0.42630275076123375,0.20747558451490966,0.012343933947575665,0.013572987,0.004
urate,0.011806234026887026,0.3676035908757341,0.27634824905422956,0.32193951676617133,0.03570812144238718,0.012229189953484597,0.011051362,0.009800000000000005
uridine,0.013748707735490433,0.27564738993369664,0.19645079517358188,0.24181253420430882,0.05290800974649302,0.013768603999619195,0.01293563,0.004800000000000001
taurodeoxycholate/taurochenodeoxycholate,0.011282810429358423,0.5477240833029107,0.2873465761103061,0.30356675153791646,0.10794563599508727,0.012802338136489184,0.0105695585,0.005000000000000001
phosphocreatine,0.00999537966781908,0.4082760936844598,0.28841775555772947,0.29257249894307735,0.07782050025848593,0.012501419109056038,0.015150633,0.0036000000000000008
alpha-hydroxybutyrate,0.014281644013206593,0.5299829646519904,0.4019857891749208,0.37058907363997434,0.15996213783844765,0.015353622837934672,0.01549038,0.018400000000000014
inositol,0.012936380809604752,0.32537637672541847,0.23413667421933976,0.18862413886830345,0.08325016031956667,0.013376034478743828,0.011311371,0.013400000000000007
malondialdehyde,0.01432479605906074,0.5330296801652559,0.4054130469211987,0.23877151560353013,0.2841061851401156,0.01441799936589478,0.013074611,0.020800000000000013
serine,0.01011810597158143,0.28574330948212223,0.1624524776903036,0.17448334670212046,0.031119345747336907,0.012786760093441242,0.009996557,0.0052
asparagine,0.011645503771340151,0.288929226949737,0.16604545628656697,0.17453784166296513,0.03901288590658432,0.012505750134588505,0.015880043,0.005600000000000002
glutamine,0.010399151698586047,0.6111871753813914,0.23041421966868839,0.40383094504076616,0.0465294064641174,0.012584007729933018,0.011754653,0.0027999999999999995
leucine,0.016359954868783767,0.7243831033453582,0.3948230376367612,0.5990662151657777,0.12557268230176416,0.015757179849548445,0.008346144,0.023800000000000016
cis/trans-hydroxyproline,0.012503182551936807,0.7230611886175136,0.4953317297834744,0.5270237172250642,0.36884636411238375,0.013795001191204127,0.017311675,0.012000000000000005
5-HIAA,0.011872987785793938,0.3352009860067924,0.15113557196273178,0.131320859924457,0.032775625954039135,0.013091930874122013,0.02401661,0.0036000000000000003
serotonin,0.011451263247955383,0.2757758432071673,0.16234425910590816,0.19201169755397796,0.014848000183624914,0.012656838841268045,0.01405561,0.004400000000000001
GABA,0.03269534061451647,1.359401981183545,1.0418557368678278,0.7652420175898744,1.1793714265454165,0.025701539412151433,0.02304523,0.04160000000000002
homocysteine,0.012607446520417063,0.43686306232622174,0.2709836370229129,0.4367777702017779,0.08580086490987561,0.012793467376820944,0.012529802,0.0058000000000000005
SDMA/ADMA,0.014177382229185409,0.4058450406025987,0.2784636609563925,0.2910071267966706,0.028761790096091214,0.014173820987607635,0.025871947,0.01440000000000001
N-carbamoyl-beta-alanine,0.012987484498879013,0.284714485563107,0.18605796950513578,0.1636871948884323,0.055797658257032916,0.01703669057477078,0.019165343,0.01540000000000001
niacinamide,0.017762511842742815,1.1926232464365618,0.7815851920104433,0.9602808376907578,0.6268881703820907,0.016328350767467702,0.011784501,0.013000000000000006
alpha-glycerophosphocholine,0.012857060713216637,0.30201528844728587,0.32796364369035497,0.18985390394314647,0.1551207135473662,0.014538215207559909,0.012623407,0.0038000000000000004
acetylcholine,0.012617741954069424,0.932227789567627,0.7068966704480744,0.4831297570839852,0.6168474683992843,0.015968757479889302,0.015659,0.006600000000000002
creatine,0.012902504146445545,0.22030778079829472,0.18267561379047784,0.12991316683109821,0.04271418220724517,0.01343720440088638,0.013888053,0.0038000000000000013
creatinine,0.012889278273164651,0.5545674097324631,0.25210792275020905,0.36335554668008824,0.023828064205105595,0.012670742664563845,0.012127165,0.02500000000000002
adenosine,0.015370446867422454,0.8027504553666021,0.7231913564339184,0.6295266164396444,0.5741569729568338,0.015698748615313805,0.018211573,0.030000000000000016
