,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
AL627309.1_ENSG00000237683.5,4.522964565987491e-05,0.006339478543517476,0.02435845661538292,0.00765363469748073,0.0043799719209975056,3.749535725298839e-05,0.0011157715,0.0
MTND1P23_ENSG00000225972.1,2.8480254623314212e-05,0.005102599938537768,0.013961748480676914,0.005095115285858594,0.0,3.7964585309484234e-05,0.0011503209,0.0
MTND2P28_ENSG00000225630.1,5.7932579619107485e-05,0.0028249145495798313,0.011334540019929652,0.0024877425037526588,0.0,5.2894681998063775e-05,0.00038362286,0.0
hsa-mir-6723_ENSG00000237973.1,3.506435899401114e-05,0.0027732347360694813,0.009498345866048818,0.002791736013368478,0.0,3.7673264770079305e-05,0.00036805158,0.0
MTATP8P1_ENSG00000240409.1,5.1614214560988846e-05,0.006859846185114733,0.023746866611888063,0.008448860424220984,0.0004463145764008385,3.3814208660425024e-05,0.0004389145,0.0
RP11-54O7.16_ENSG00000272438.1,7.818128510526171e-05,0.004464160093560195,0.019521175516639334,0.004942958464683536,0.0007020474777626535,8.665532958627638e-05,0.00060766673,0.0
SAMD11_ENSG00000187634.6,0.001075046676074649,0.010499412834670296,0.049606696947684575,0.011964625011042465,0.03974408583969988,0.0011358604818472802,0.0007368078,0.0
NOC2L_ENSG00000188976.6,2.4644049118182357e-05,0.0040499239420726234,0.014261090963710941,0.004053044543433799,1.1952355833458467e-08,2.41132423250635e-05,0.0002729447,0.0
KLHL17_ENSG00000187961.9,1.05441041435815e-05,0.003018849558900695,0.010654409439172579,0.0027583061372436287,0.0,4.91995120597249e-05,0.00031557094,0.0
PLEKHN1_ENSG00000187583.6,9.067653827434874e-05,0.006020733002046469,0.021874505528990437,0.004851596646790299,0.00037014396895060955,4.221735940533684e-05,0.00028276452,0.0
RP11-54O7.17_ENSG00000272512.1,4.706590363158941e-05,0.0040086776211549335,0.0144748313795303,0.004341950808694148,0.00020785994354053953,9.86909108328209e-05,0.0005132696,0.0
HES4_ENSG00000188290.6,4.477986877790484e-05,0.006938169828211594,0.028723567243041946,0.0057643084438984285,0.006327504388597151,9.472866486770647e-05,0.0007644437,0.0
ISG15_ENSG00000187608.5,8.121068076492122e-05,0.002552288392824206,0.011054102884942265,0.0027546334871360444,0.0,4.815124455470251e-05,0.0021984861,0.0
RP11-465B22.3_ENSG00000217801.5,9.850845851816819e-05,0.009930346089322736,0.04359984806261069,0.009482204541729026,0.01869811865944125,5.6797889869488824e-05,0.00088870135,0.0
TNFRSF18_ENSG00000186891.9,7.452555057617719e-05,0.00800073697140024,0.027656472455623325,0.008401898885246822,0.001519293124351659,3.283137322847317e-05,0.00019056867,0.0
TNFRSF4_ENSG00000186827.6,4.7740647991550385e-05,0.002830455470733126,0.010233144395397213,0.0030304287880712094,0.0,5.639736586503579e-05,0.00016959663,0.0
SDF4_ENSG00000078808.12,6.753263242759965e-05,0.0031933609959029535,0.01044833017365377,0.0034928648676663373,3.5044621222079982e-09,3.946293510708142e-05,9.628814e-05,0.0
B3GALT6_ENSG00000176022.3,5.0039008132719256e-05,0.004348280738659202,0.019346866899593546,0.004151285963245252,0.0020053144890489517,6.794577058451948e-05,0.00028694363,0.0
RP5-902P8.10_ENSG00000230415.1,0.00042154396364990854,0.006598930069689889,0.03366130597007306,0.006130447757845422,0.012861837512408667,0.00011887643950565532,0.0005271522,0.0
ACAP3_ENSG00000131584.14,0.0001459816664025954,0.005934463584536706,0.023266382969242435,0.005891341043524154,0.0016455750694555906,9.396908468284936e-05,0.0005664129,0.0
TAS1R3_ENSG00000169962.4,8.876023832634188e-05,0.0020786806972596127,0.007387238285576282,0.0020966126883694178,0.0,7.17917954422467e-05,0.00064238143,0.0
DVL1_ENSG00000107404.13,6.075413682919663e-05,0.0028632174570147988,0.01099627139007388,0.0030750969390804014,2.8450793014009487e-05,7.599933192999647e-05,0.00058924046,0.0
MXRA8_ENSG00000162576.12,2.5196590599102586e-05,0.003452222172811858,0.011451511750429586,0.004209464833252107,0.00011491263846638641,4.656160447638594e-05,9.944629e-05,0.0
CCNL2_ENSG00000221978.7,9.751694450072267e-05,0.0032917487769622456,0.01461899519391984,0.00266124370062131,0.00036943115991362497,5.4553036422725056e-05,0.00033360076,0.0
ANKRD65_ENSG00000235098.4,8.928573347150239e-05,0.01917154175732416,0.0684825910552903,0.01936989457583649,0.029671073274252467,0.0001370163647277534,2.7987468e-05,0.0
VWA1_ENSG00000179403.10,3.405528571058301e-05,0.004669119567691632,0.01909506667728729,0.00464527992900299,0.0036273728753215776,0.00010537431582086143,8.4770785e-05,0.0
