,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
14-3-3_beta,0.007075913537385681,0.7405409985090161,0.4921971355454179,0.4289295910392783,0.3681349577612111,0.007738308200890061,0.010789356,0.0018
14-3-3_zeta,0.004362060118507914,0.4300663680817889,0.18546049282278576,0.34939183330290413,0.012595472409677098,0.0048597530663911145,0.0043335543,0.0012000000000000001
4E-BP1,0.0054509902813146315,0.4652020665838474,0.40730473846843146,0.3463567938690448,0.28107201528211495,0.006962738038782903,0.0052551758,0.004800000000000001
4E-BP1_pS65,0.004098881889705745,0.2486099303303079,0.2073929261515123,0.12731194051699535,0.010944630643670527,0.004662277640249889,0.005320153,0.0014000000000000002
4E-BP1_pT37_T46,0.004662323245497538,0.18665121679506122,0.11050973782416111,0.12635889809969558,0.0007770079656451185,0.005320657075699773,0.004201705,0.002
4E-BP1_pT70,0.005143973275811675,0.2626137782431388,0.09892400541398466,0.16327112819997328,0.0,0.005558066086514876,0.006766288,0.0032
A-Raf_pS299_Caution,0.006641035285341287,0.2436386427431343,0.1918747906901878,0.1654486568638503,0.04815480316073334,0.006168523768471264,0.003867045,0.006200000000000002
ACC_pS79,0.004565932544291098,0.3233865113006822,0.3370018031389615,0.2862021292601308,0.10282867700726941,0.004688665867774209,0.0062946407,0.0032000000000000006
ACC1_Caution,0.0034774878771130415,0.18545075666402103,0.12104391931360692,0.1789439626541422,0.001647375623277484,0.004467832174478232,0.0031470074,0.001
Acetyl-a-Tubulin (Lys40)_Caution,0.0037242730540497622,0.46173784611782615,0.2229954483444855,0.23121066360825474,0.051207407113804365,0.005079547924833484,0.004668571,0.001
ACVRL1_Caution,0.005188744707706073,0.6768696844908471,0.2819979240420567,0.3378996357041337,0.03807159321843506,0.005807610298525465,0.007478568,0.007400000000000002
ADAR1,0.004831804860081936,0.6035617758991503,0.6689315562655064,0.3219327089555899,0.660715879928826,0.00516603222633109,0.0054100184,0.007200000000000003
Akt,0.005312438689039432,0.4640770669052655,0.3595857588781871,0.30942588106702235,0.07835995403868751,0.005199771459311525,0.011005594,0.0027999999999999995
Akt_pS473,0.006220155965067391,0.5271450004139934,0.4736033963055561,0.2551116910279282,0.4113855596885788,0.006928243355300575,0.0062661944,0.0024
alpha-Catenin,0.01430243670928829,0.5797617907414864,0.49895238727669766,0.3286535900161098,0.3565344106140891,0.012240407147400878,0.0098313335,0.004200000000000001
AMPK_alpha_Caution,0.01014270211608784,1.2896507128013868,1.0746646170186247,0.8338352443148115,1.124970723210176,0.008943133958331883,0.008001303,0.028400000000000022
AMPK_pT172,0.005071169035221292,0.3456871590970481,0.4484152798477197,0.2953077571001326,0.31216074827485957,0.005013087527524509,0.0038273176,0.005800000000000002
Annexin 1,0.0038244901631822197,0.49195244602990457,0.5768372066694131,0.3842079800470486,0.3994733719156033,0.005241045159967245,0.0029452883,0.0044
Annexin_VII,0.004741707461462427,0.22082808106004342,0.15841558771549738,0.14396689701049642,0.015146058603565962,0.004860778769287071,0.012464239,0.0024
AR,0.00512963257055239,0.28547782227803653,0.2155653448658987,0.30409379949784154,0.023267814564312702,0.005113682171313625,0.0075854175,0.0024
ASNS,0.006415878974607678,0.22193901077905445,0.24212755318411563,0.12900532778787258,0.04380286822219324,0.0068041820800074475,0.00727307,0.0024
B-Raf_Caution,0.003710491531452327,0.5890898641704849,0.4196190739866129,0.33784945672117567,0.14144183852243988,0.004581888663246209,0.0042092633,0.0025999999999999994
B-Raf_pS445,0.004210523452747765,0.19865962363464149,0.21542525028066908,0.1652387841106137,0.03028296415990785,0.00471405539704839,0.0034648522,0.0016
Bad_pS112,0.004549037268751826,0.20175875727871412,0.23642759087586357,0.16187306241904095,0.028963565228736977,0.004884475581765653,0.0025199633,0.0024
Bap1 c-4,0.008337567252424133,0.20565848823706823,0.13940778419667083,0.13462529984004376,0.008140725559504389,0.005245642688196764,0.0055179507,0.005
Bax,0.004931142513990946,0.40937486153846414,0.4731186566810554,0.3700880926535514,0.310621977080147,0.005037161402620581,0.0057686935,0.008800000000000004
Bcl-2,0.0036655085173449213,0.2143889379333628,0.09249128164785918,0.1277352306074637,0.0,0.005599169008502579,0.0015980392,0.0006
Bcl-xL,0.010631507292067986,1.4238937885239005,1.0623414385006538,0.9173026425543099,1.307411950360865,0.011043988580295774,0.012560699,0.03720000000000003
Beclin_Caution,0.003781118058785782,0.37245915829434323,0.1340514101857352,0.28309186078798854,0.002127827520185024,0.004350382395871961,0.002622588,0.0014000000000000002
beta-Catenin,0.014965822669357138,0.24627130181822524,0.4597501552031797,0.2326084697795235,0.4277579173368704,0.00987463645612749,0.006908766,0.007000000000000003
beta-Catenin_pT41_S45,0.005516813508459705,0.4331182775665045,0.28722871292941815,0.194064647673516,0.20858951767912273,0.005277635100373653,0.0045326226,0.010000000000000004
beta Actin_Caution,0.003833131367003194,0.4131569182738517,0.21651480226837577,0.27765256421215295,0.017463189897838485,0.0045922963639299106,0.0057274457,0.0016
Bid_Caution,0.0041842835548640345,0.20490221677990436,0.09412010271710887,0.11767308782773908,0.0,0.00486764823244637,0.005364716,0.002
Bim(EP1036),0.003895156292539642,0.23259941346046697,0.14688658206504776,0.11689332294203018,0.0066062925698665165,0.004544288535775209,0.0033981067,0.007000000000000003
BRCA2_Caution,0.009065305824918428,0.4295161229825542,0.5126150889031333,0.14974702326994815,0.46057504180400877,0.007902086709772905,0.0060600485,0.004200000000000001
c-Jun_pS73,0.005408875268503139,0.2964291089436355,0.299735364139415,0.14956336236977213,0.053651399352025966,0.005426495968421385,0.0034575046,0.018000000000000013
c-Kit,0.003543574340045822,0.3670106418689853,0.41101322057207634,0.2870088567681883,0.2221746619744344,0.004720214578791564,0.0035579617,0.0034000000000000002
c-Myc_Caution,0.008456590622774176,0.25809831357956964,0.34078254082417,0.1619663662884597,0.1663462293533635,0.00660297917158935,0.012383294,0.0038000000000000004
C-Raf(BD610151)_Caution,0.008504623785473927,0.3021421468490383,0.34199791776010663,0.1612545275823871,0.16046453537027947,0.007560887452314075,0.007997337,0.003
C-Raf(MP05-739),0.007534246213800671,0.1669992615889619,0.23870448938962618,0.1113410267227541,0.04438596777171878,0.0071609162833071015,0.0051506357,0.0044
C-Raf_pS338,0.004902116935081161,0.21071548713421426,0.16674644475907757,0.11920892838156437,0.024982799688289203,0.004951404901011895,0.012567144,0.004200000000000001
Caspase-7_cleavedD198_Caution,0.007744046537248289,0.30024741500298674,0.5945864794381588,0.14630773904658478,0.5711134210406303,0.008686844597611609,0.004054745,0.008400000000000005
Caveolin-1,0.004507657239394302,0.43241747898177196,0.5095768747878494,0.3002220066840493,0.31455213244545116,0.005523865071479096,0.0090572955,0.010800000000000006
CD31,0.004246648226063575,0.5591312968619002,0.3351460117250476,0.410046833416859,0.12698698636571262,0.004690671812626715,0.004205175,0.0032
