,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
hsa-let-7a_nmiR00001.1,0.0012050265883650963,0.056337808879530576,0.09613636350021355,0.03469211778748448,0.0009312384629112374,0.0017351479843573264,0.0015374604,0.0
hsa-let-7b_nmiR00002.1,0.005997975754825663,0.05353877181659116,0.07549773422486256,0.037901222137859035,0.005603622510717507,0.002612779851993427,0.008890312,0.004200000000000001
hsa-let-7c_nmiR00003.1,0.001713049477275707,0.10592996139519073,0.1035761445214383,0.055451650223623396,0.0009682489059910692,0.002104932780338769,0.002307985,0.0006
hsa-let-7d_nmiR00004.1,0.0012705157239699591,0.07860153021438819,0.07031028409546897,0.06062970407717251,0.0,0.0013030144986083327,0.0002904243,0.0
hsa-let-7e_nmiR00005.1,0.01255813891032225,0.3989533310647102,0.5045402848872462,0.29228813688306055,0.39371725073362784,0.007832627135223652,0.018002028,0.009800000000000005
hsa-let-7i_nmiR00008.1,0.0014565189531922562,0.23917343433594787,0.251443258842323,0.12432351924309255,0.09954575485944396,0.0012506842590432076,0.0019301495,0.0
hsa-miR-1_nmiR00009.1,0.0011211691232985732,0.05062945211352891,0.03430132056932799,0.039107131533751976,0.0,0.0010066820736031972,0.002372747,0.0006
hsa-miR-101_nmiR00011.1,0.0008269575187116275,0.05318916621400972,0.062050591175116375,0.03720779343778976,0.0,0.0012481187227804918,0.0010750127,0.0006
hsa-miR-105_nmiR00014.1,0.0011588185176937451,0.12608962462828963,0.12322198217521758,0.08419957360736546,0.0007269728330502686,0.0018879605485919299,0.0025108848,0.0
hsa-miR-106b_nmiR00016.1,0.0013353794475915554,0.14774528055756372,0.20705248922909988,0.10503492275308257,0.08980368247427516,0.001596176335335866,0.0014087795,0.0
hsa-miR-107_nmiR00017.1,0.0014724204747970301,0.0885116197488231,0.13039774378018407,0.05154955285464912,0.017759945442229613,0.0012396452115311823,0.0033000233,0.0
hsa-miR-10a_nmiR00018.1,0.0035991149327723455,0.05904255333716336,0.21125503761958286,0.039316695106750725,0.11793674151797214,0.003286188250413187,0.007089489,0.005800000000000002
hsa-miR-10b_nmiR00019.1,0.0016608198702372965,0.17333277618002702,0.21184158688211205,0.14949739580550736,0.056556751166844436,0.0018845425982120289,0.0019232248,0.0
hsa-miR-1178_nmiR00020.1,0.0009902425951765976,0.042928885839817126,0.02546767697272994,0.030952949595372203,0.0,0.0011789176264420452,0.0013663437,0.0008
hsa-miR-1179_nmiR00021.1,0.0007159249639905673,0.11952680815092494,0.11179596698269194,0.08588661686324556,0.0010208879334741648,0.001149210465823621,0.0007057039,0.0
hsa-miR-1180_nmiR00022.1,0.001415469530333633,0.06155421965544663,0.060068106856402466,0.04193504616260009,0.0,0.0012892760443747118,0.003097982,0.0006
hsa-miR-1181_nmiR00023.1,0.0008595993509374914,0.11662013967125949,0.058706624546406544,0.06997834133671942,1.1142374932032432e-05,0.0012718526340758927,0.001538788,0.0004
